,Station ID,XCNAQ1298,XCNAQ369,XCNAQ323,XCNAQ324,XCNAQ325,XCNAQ1032,XCNAQ1281,XCNAQ1031,XCNAQ1029,XCNAQ1030,XCNAQ1028,XCNAQ371,XCNAQ329,XCNAQ448,XCNAQ332,XCNAQ372,XCNAQ331,XCNAQ330,XCNAQ333,XCNAQ334,XCNAQ336,XCNAQ335,XCNAQ373,XCNAQ1025,XCNAQ1026,XCNAQ1027,XCNAQ1024,XCNAQ1023,XCNAQ1021,XCNAQ1020,XCNAQ1022,XCNAQ338,XCNAQ337,XCNAQ339,XCNAQ2880,XCNAQ374,CN_1471A,CN_1463A,CN_1465A,CN_1466A,CN_1474A,CN_1473A,CN_1464A,CN_1468A,CN_1472A,CN_1469A,CN_1470A,CN_1462A,CN_1467A,XCNAQ327,XCNAQ370,XCNAQ326,XCNAQ328
10,2013/01/08 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
11,2013/01/09 00:00:00,-99999.0000,-99999.0000,95.5789,80.5789,101.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,110.0526,-99999.0000,45.3684,-99999.0000,159.5789,71.5263,-99999.0000,107.1579,104.3158,65.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,129.1053,89.4211,95.0000,-99999.0000,-99999.0000,-99999.0000,307.6842,193.8421,248.8421,-99999.0000,-99999.0000,259.1333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,340.1053,64.8947,-99999.0000,92.5789,89.6316
12,2013/01/10 00:00:00,-99999.0000,-99999.0000,169.5000,156.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,136.3750,-99999.0000,49.0833,-99999.0000,183.4583,69.6250,1.0000,154.2609,161.7083,97.8261,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,192.2000,-99999.0000,-99999.0000,-99999.0000,548.9583,221.6250,474.9167,-99999.0000,-99999.0000,437.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,391.7222,-99999.0000,100.5833,-99999.0000,149.5000,132.9583
13,2013/01/11 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,100.2083,-99999.0000,33.2500,-99999.0000,129.3333,33.6250,1.0000,135.1739,131.2917,74.9565,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,278.5417,124.1250,284.0000,-99999.0000,-99999.0000,218.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,261.3750,331.9524,68.7917,-99999.0000,129.9130,120.5000
14,2013/01/12 00:00:00,-99999.0000,-99999.0000,158.7917,156.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,133.9167,-99999.0000,27.7083,-99999.0000,168.8333,74.1667,1.0000,142.0435,133.2500,83.6087,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,398.8125,-99999.0000,378.2917,-99999.0000,-99999.0000,348.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,379.1250,437.5417,71.9583,-99999.0000,145.8333,135.9583
15,2013/01/13 00:00:00,-99999.0000,-99999.0000,208.4583,176.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,132.6667,-99999.0000,56.7083,-99999.0000,163.0417,52.2083,1.0000,158.0455,154.1667,177.5217,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,468.9583,-99999.0000,-99999.0000,377.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,484.0455,550.9167,77.4167,-99999.0000,172.7083,154.4583
16,2013/01/14 00:00:00,-99999.0000,-99999.0000,191.3750,142.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,140.6667,-99999.0000,37.0833,-99999.0000,156.4167,70.5417,1.0000,236.8696,167.3478,218.9130,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,476.0417,-99999.0000,475.8333,-99999.0000,-99999.0000,400.2500,-99999.0000,325.5238,-99999.0000,-99999.0000,480.5833,456.2917,97.9583,-99999.0000,221.0833,192.5417
17,2013/01/15 00:00:00,-99999.0000,-99999.0000,96.1250,81.8261,112.3684,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,115.5833,-99999.0000,48.9167,-99999.0000,129.7083,50.9524,15.0417,208.6250,191.5417,154.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,119.1333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,261.7083,136.0000,306.5217,-99999.0000,-99999.0000,240.6667,-99999.0000,202.6842,-99999.0000,-99999.0000,340.9167,330.0000,70.6250,-99999.0000,152.0417,136.8750
18,2013/01/16 00:00:00,-99999.0000,-99999.0000,109.9583,91.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,98.8333,-99999.0000,41.0833,-99999.0000,108.0833,-99999.0000,12.5000,140.1304,106.0435,80.6522,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,153.2083,159.3333,167.4583,-99999.0000,-99999.0000,-99999.0000,321.6667,153.0833,409.6250,-99999.0000,-99999.0000,296.3750,-99999.0000,262.1250,-99999.0000,-99999.0000,306.0417,293.2500,68.0000,-99999.0000,161.9167,143.8333
19,2013/01/17 00:00:00,-99999.0000,-99999.0000,96.7500,82.6667,101.7647,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,130.5000,-99999.0000,41.7917,-99999.0000,137.7917,63.5000,-99999.0000,145.0870,111.5652,59.4783,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,155.6250,157.0833,166.6250,-99999.0000,-99999.0000,-99999.0000,309.8750,190.0000,342.0833,-99999.0000,-99999.0000,341.2500,-99999.0000,184.1250,-99999.0000,-99999.0000,231.2500,326.1250,35.7917,-99999.0000,112.6250,93.0833
20,2013/01/18 00:00:00,-99999.0000,-99999.0000,172.1250,149.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,180.5833,-99999.0000,29.3333,-99999.0000,197.0000,83.7917,-99999.0000,240.9167,167.4167,116.5217,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,198.7500,188.4167,198.0000,-99999.0000,-99999.0000,-99999.0000,483.6250,248.0000,523.3750,-99999.0000,-99999.0000,434.6250,-99999.0000,336.2609,-99999.0000,-99999.0000,438.7083,470.1250,70.0000,-99999.0000,189.1250,181.3750
21,2013/01/19 00:00:00,-99999.0000,-99999.0000,191.6667,196.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,221.6250,-99999.0000,119.0000,-99999.0000,238.3333,112.3750,-99999.0000,255.7826,200.6957,174.7391,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,247.6667,255.7083,269.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,89.8333,-99999.0000,294.0000,210.2083
22,2013/01/20 00:00:00,-99999.0000,-99999.0000,113.9583,161.6522,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,96.6667,-99999.0000,119.0000,-99999.0000,126.0417,38.8333,-99999.0000,131.5417,124.2500,128.6957,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,135.0417,140.9583,153.5217,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,106.4167,-99999.0000,-99999.0000,194.3750
23,2013/01/21 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
24,2013/01/22 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,175.0000,-99999.0000,280.1250,307.3750,-99999.0000,-99999.0000,185.9375,-99999.0000,-99999.0000,159.9375,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
25,2013/01/23 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,223.3684,294.6667,243.1250,315.9583,287.8889,192.9048,257.4167,-99999.0000,228.4500,170.5000,200.6316,240.7826,213.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000
26,2013/01/24 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,96.5652,163.9167,132.1250,128.7727,124.6667,91.8696,112.7391,158.9474,132.6316,70.2273,108.6250,153.2174,181.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000
27,2013/01/25 00:00:00,-99999.0000,-99999.0000,89.3750,89.7500,252.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,84.0000,-99999.0000,38.8750,-99999.0000,127.0417,39.8636,120.2917,126.4348,117.7500,45.9130,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,92.0833,118.1667,116.3750,-99999.0000,-99999.0000,125.8261,281.6190,206.6667,158.7917,189.7500,170.9091,-99999.0000,207.3750,254.3333,103.1250,198.9167,164.0417,179.0000,-99999.0000,-99999.0000,110.7083,115.4583
28,2013/01/26 00:00:00,-99999.0000,-99999.0000,93.6250,104.9167,306.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.3333,-99999.0000,38.5000,-99999.0000,88.7083,26.9583,101.6250,113.7391,105.1304,53.7826,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,102.0417,99.8333,93.0435,-99999.0000,-99999.0000,202.9130,227.2083,213.2083,192.8636,241.5833,192.0435,-99999.0000,215.2500,204.4545,132.9167,192.5417,200.6087,249.8333,-99999.0000,-99999.0000,90.0417,104.9583
29,2013/01/27 00:00:00,-99999.0000,-99999.0000,104.5833,119.0833,302.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,98.1667,-99999.0000,31.9583,-99999.0000,120.1250,51.1250,138.5417,137.3478,109.7500,56.9565,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,111.2083,94.8333,100.3750,-99999.0000,-99999.0000,198.3043,360.0833,369.3333,265.7619,297.8750,283.1250,-99999.0000,-99999.0000,222.0455,270.5000,179.2917,341.2500,361.1250,-99999.0000,-99999.0000,97.0000,112.0833
30,2013/01/28 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,289.5238,394.4167,385.8750,353.6957,405.4583,-99999.0000,351.5714,-99999.0000,359.1304,282.7500,299.5000,348.9583,346.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000
31,2013/01/29 00:00:00,-99999.0000,-99999.0000,187.1364,202.5833,438.2609,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,154.2917,-99999.0000,32.5833,-99999.0000,167.4583,62.1667,187.6667,131.2174,130.8696,71.6522,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,187.3750,184.3750,192.6667,-99999.0000,-99999.0000,-99999.0000,437.2083,482.6667,354.2083,425.6667,-99999.0000,380.5833,376.8636,374.0588,389.3333,338.5417,420.4286,430.7917,-99999.0000,-99999.0000,147.2500,154.5833
32,2013/01/30 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,363.0000,491.0000,627.2609,429.7368,448.9130,-99999.0000,441.5217,335.9130,400.1053,402.8500,402.6087,377.6667,446.3478,-99999.0000,-99999.0000,-99999.0000,-99999.0000
33,2013/01/31 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,386.3478,435.6522,-99999.0000,377.8261,411.4348,341.3810,-99999.0000,-99999.0000,307.4444,426.0000,328.9474,366.7826,-99999.0000,-99999.0000,-99999.0000,-99999.0000
34,2013/02/01 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,514.4783,570.3333,-99999.0000,518.1250,546.0833,446.1053,409.5789,-99999.0000,-99999.0000,371.1250,486.9048,498.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000
35,2013/02/02 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,252.6190,375.5833,493.3750,299.7895,339.6250,447.7917,-99999.0000,197.7333,-99999.0000,-99999.0000,221.2500,321.8182,413.5217,-99999.0000,-99999.0000,-99999.0000,-99999.0000
36,2013/02/03 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,234.5833,-99999.0000,171.2000,201.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,204.7391,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
37,2013/02/04 00:00:00,-99999.0000,-99999.0000,91.9091,72.2273,124.3182,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,230.0000,-99999.0000,32.7727,-99999.0000,121.1364,63.4545,85.9545,145.8571,170.6818,129.4286,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.7727,80.7619,23.2273,-99999.0000,-99999.0000,-99999.0000,155.1176,171.3478,-99999.0000,152.3043,166.4348,130.7333,-99999.0000,-99999.0000,-99999.0000,151.3913,-99999.0000,150.8095,58.1818,-99999.0000,177.5455,115.5909
