Timestamp,O3,PM2.5,NO2,SO2,Pressure,RH,Temperature,Wind Speed,O3BL,PMBL,NO2BL,SO2BL,PBL,rhbl,TBL,WSBL,ln(O3)-O3BL,ln(PM)-PMBL,ln(NO2)-NO2BL,ln(SO2)-SO2BL,ln(P)-PBL,ln(rh)-rhbl,ln(T)-TBL,ln(WS)-WSBL
2003/01/01,10.1402916666,0,31.626775,5.375325,102264.583333,73.4502333333,16.1999999999,1.72499999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/01/02,15.9863854166,0,38.9073541666,6.54421875000,102318.125,74.2711395833,16.9541666666,1.82083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/01/03,10.1828125000,0,34.7961,5.78881250000,102393.333333,57.3906624999,16.1916666666,1.30416666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/01/04,9.97023333333,0,40.8023083333,6.09095833333,102461.666666,60.0587625,15.6583333333,1.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/01/05,18.9625958333,0,33.0895458333,6.44085416666,102629.583333,61.2526499999,15.6291666666,1.65000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/01/06,10.8843541666,0,29.6099291666,6.20229583333,102267.916666,73.8349166666,11.4208333333,1.52083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/01/07,12.1811291666,0,30.8067375,5.34350833333,102289.166666,67.5299374999,11.9958333333,1.49583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/01/08,9.39624583333,0,29.8980583333,4.56423750000,102347.083333,63.5535874999,13.1541666666,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/01/09,6.37753333333,0,60.4610124999,25.4770916666,102146.25,61.7498208333,16.1249999999,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/01/10,11.1819583333,0,43.3067458333,13.26335,102063.75,53.2937708333,16.1166666666,1.31249999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
