,Pressure,RH,Temperature,Wind Speed,Wind Direction,ln(O3),O3_BL,Y hat,Error,Long Term,delta,Season,Short
2005/02/12,102085.3925950,91.70146377465,20.60344257657,2.979781868875,325.2,3.561162553093,2.824806916884,3.184178126596,-0.35937120971,0,0,0,0.736355636209
2005/02/13,102089.9106154,91.73734060437,20.56680269383,2.991250153757,199.4,3.575551168806,2.830620389006,3.182791481599,-0.35217109259,0,0,0,0.744930779800
2005/02/14,102094.8673582,91.75652958300,20.53187356595,3.002337119193,161.7,3.561162553093,2.837711710413,3.182301568863,-0.34458985845,0,0,0,0.723450842680
2005/02/15,102100.1451474,91.76103981303,20.49977583336,3.012948460371,345.1,2.937976033993,2.845874350418,3.182679854695,-0.33680550427,0,0,0,0.092101683574
2005/02/16,102105.6668990,91.75171038582,20.47060742957,3.023174381893,204.1,2.694350115363,2.855038942142,3.183863654957,-0.32882471281,0,0,0,-0.16068882677
2005/02/17,102111.3690598,91.72835566033,20.44426637418,3.033043585222,352.4,2.322789600309,2.865369632398,3.185808446718,-0.32043881432,0,0,0,-0.54258003208
2005/02/18,102117.1413342,91.69150866374,20.42068805199,3.042383861576,52.9,1.524272104061,2.876751837233,3.188421733902,-0.31166989666,0,0,0,-1.35247973317
2005/02/19,102122.7922424,91.64358851941,20.40016826848,3.050977899872,357.8,3.088256758729,2.888911089482,3.191539693518,-0.30262860403,0,0,0,0.199345669246
2005/02/20,102128.1184140,91.58607130263,20.38352437164,3.058710894255,57.2,3.387497295923,2.901489740581,3.195065867168,-0.29357612658,0,0,0,0.486007555342
2005/02/21,102132.9734716,91.52149914305,20.37134613555,3.065640247652,46.7,2.964644002270,2.914421868687,3.198891087713,-0.28446921902,0,0,0,0.050222133583
2005/02/22,102137.2274385,91.45138911804,20.36393254335,3.071987371355,108.3,1.629632619719,2.927666539278,3.202919703202,-0.27525316392,0,0,0,-1.29803391955
2005/02/23,102140.8167616,91.37783233424,20.36200772479,3.077575956373,357.0,2.160272400219,2.941137216452,3.207118294438,-0.26598107798,0,0,0,-0.78086481623
2005/02/24,102143.7156094,91.30205885440,20.36630094304,3.082180491205,349.1,2.585151603240,2.954760877529,3.211501444846,-0.25674056731,0,0,0,-0.36960927428
2005/02/25,102145.9391528,91.22423268686,20.37732716388,3.085862478986,357.6,3.064726478373,2.968530837637,3.216122132183,-0.24759129454,0,0,0,0.096195640735
2005/02/26,102147.5845668,91.14455884210,20.39549718725,3.088929435401,96.9,3.546563878992,2.982652305638,3.221076962035,-0.23842465639,0,0,0,0.563911573354
2005/02/27,102148.6461109,91.06053619254,20.42114009184,3.091225552503,90.6,3.485939797616,2.997241806306,3.226460598296,-0.22921879198,0,0,0,0.488697991309
2005/02/28,102149.0487514,90.97302578211,20.45641677395,3.092750830292,60.9,2.545931191625,3.012331060404,3.232399955580,-0.22006889517,0,0,0,-0.46639986877
2005/03/01,102148.7732174,90.88616882200,20.50284525810,3.093583172741,358.6,2.761041053821,3.027909493020,3.238908091195,-0.21099859817,0,0,0,-0.26686843919
2005/03/02,102147.8059781,90.80172840214,20.56044871868,3.094066997416,353.9,1.406489068405,3.044075171676,3.245932463887,-0.20185729221,0,0,0,-1.63758610327
2005/03/03,102146.0715896,90.71986853089,20.62956919512,3.094276108081,355.8,3.297346836535,3.060803545899,3.253452462409,-0.19264891650,0,0,0,0.236543290636
2005/03/04,102143.4970683,90.64026119152,20.71004314650,3.094460617491,349.1,3.470191586481,3.078026874380,3.261417673220,-0.18339079883,0,0,0,0.392164712100
2005/03/05,102139.9495674,90.56307039239,20.80196441428,3.094464717700,358.9,3.990494017095,3.095565144915,3.269746153993,-0.17418100907,0,0,0,0.894928872180
2005/03/06,102135.3708639,90.49018222969,20.90507771946,3.094153101808,236.9,3.961784126637,3.113139632851,3.278323873799,-0.16518424094,0,0,0,0.848644493785
2005/03/07,102129.7871991,90.42135069088,21.01820573209,3.093738980688,350.1,3.561162553093,3.130642295902,3.287067927342,-0.15642563143,0,0,0,0.430520257190
2005/03/08,102123.3039485,90.35395164213,21.13965453688,3.093538070441,356.4,3.657788603885,3.148081141868,3.295965193620,-0.14788405175,0,0,0,0.509707462017
2005/03/09,102116.0605190,90.28786207716,21.26770392390,3.093419164377,243.8,3.485939797616,3.165472772903,3.304948771946,-0.13947599904,0,0,0,0.320467024713
2005/03/10,102108.0802820,90.22308199598,21.40075320841,3.093173151830,348.6,3.258880845756,3.182608738074,3.313884685055,-0.13127594698,0,0,0,0.076272107681
2005/03/11,102099.2939439,90.16375260978,21.53884618885,3.092738529665,195.7,1.724960617689,3.199300394957,3.322617405511,-0.12331701055,0,0,0,-1.47433977726
2005/03/12,102089.5653778,90.11266206076,21.68265289679,3.092057894952,179.1,2.792789554555,3.215353457574,3.331043907883,-0.11569045030,0,0,0,-0.42256390301
2005/03/13,102078.8363606,90.07063039074,21.83254128500,3.091188650621,58.0,2.964644002270,3.230671733004,3.339138616795,-0.10846688379,0,0,0,-0.26602773073
2005/03/14,102067.1560949,90.03687856000,21.98803968182,3.090184099389,71.8,3.088256758729,3.245336850838,3.346911599850,-0.10157474901,0,0,0,-0.15708009210
2005/03/15,102054.5807536,90.01144757062,22.14772904178,3.089011439583,359.2,2.545931191625,3.259498921181,3.354266822659,-0.09476790147,0,0,0,-0.71356772955
2005/03/16,102041.1931608,89.99532147279,22.31039641641,3.087678871622,358.5,3.040629154436,3.273273211595,3.361118381561,-0.08784516996,0,0,0,-0.23264405715
2005/03/17,102027.0769609,89.98868913034,22.47588386147,3.086165894460,355.4,3.316038832580,3.286562616736,3.367499697299,-0.08093708056,0,0,0,0.029476215844
2005/03/18,102012.3071876,89.99186145393,22.64412836083,3.084595514371,273.2,4.027535019822,3.299115295113,3.373445230122,-0.07432993500,0,0,0,0.728419724708
2005/03/19,101996.9908565,90.00434641846,22.81520294743,3.083275247037,244.2,4.089229837623,3.310929044708,3.379046142043,-0.06811709733,0,0,0,0.778300792914
2005/03/20,101981.2850055,90.02380690475,22.98834972220,3.082410102915,331.1,3.848844625545,3.322053823994,3.384399432856,-0.06234560886,0,0,0,0.526790801550
2005/03/21,101965.3306818,90.05065293369,23.16271164714,3.082180491205,287.2,3.501443842806,3.332582423013,3.389506398915,-0.05692397590,0,0,0,0.168861419793
2005/03/22,101949.1783180,90.08414646766,23.33785561717,3.082414203124,349.6,3.218875824868,3.342412520865,3.394378431821,-0.05196591095,0,0,0,-0.12353669599
2005/03/23,101932.8853171,90.12367247529,23.51386502642,3.083025134281,358.6,3.670860584974,3.351475950472,3.399076152677,-0.04760020220,0,0,0,0.319384634502
2005/03/24,101916.4803804,90.16804189593,23.69057371804,3.084128090532,161.3,3.837915648658,3.359746328751,3.403636520285,-0.04389019153,0,0,0,0.478169319906
2005/03/25,101899.9807290,90.21696771495,23.86754494185,3.085977284841,353.5,4.097740456307,3.367285644498,3.408040434287,-0.04075478978,0,0,0,0.730454811809
2005/03/26,101883.3752921,90.27061394071,24.04436053801,3.088396408216,336.9,3.952028026316,3.374148537496,3.412236383035,-0.03808784553,0,0,0,0.577879488819
2005/03/27,101866.6033867,90.32992362130,24.22070474943,3.090995940792,293.4,3.316038832580,3.380185952643,3.416127253807,-0.03594130116,0,0,0,-0.06414712006
2005/03/28,101849.7224158,90.39649583828,24.39620215276,3.093812784452,359.9,2.964644002270,3.385321741609,3.419671103802,-0.03434936219,0,0,0,-0.42067773933
2005/03/29,101832.8213538,90.46992057074,24.56889990041,3.096699331665,257.1,2.371579297813,3.389617257069,3.422755304103,-0.03313804703,0,0,0,-1.01803795925
2005/03/30,101815.8944606,90.54716366394,24.73759845569,3.099561277625,256.6,3.589735685488,3.393224516241,3.425349285664,-0.03212476942,0,0,0,0.196511169247
2005/03/31,101798.8744925,90.62765108860,24.90334385986,3.102152609783,353.2,3.370105671784,3.395987514007,3.427520203886,-0.03153268987,0,0,0,-0.02588184222
2005/04/01,101781.7196277,90.71134184263,25.06622594030,3.104563532740,353.8,3.421398622311,3.397832953565,3.429251527126,-0.03141857356,0,0,0,0.023565668745
2005/04/02,101764.3814834,90.79885095739,25.22677705995,3.106777645659,358.2,3.501443842806,3.398740845061,3.430544144408,-0.03180329934,0,0,0,0.102702997745
2005/04/03,101746.9063922,90.88989141826,25.38534253843,3.108995858788,325.4,3.804393250326,3.398759181155,3.431468976353,-0.03270979519,0,0,0,0.405634069171
2005/04/04,101729.3115748,90.98343817294,25.54222382722,3.111455984255,291.3,4.669393032305,3.397962696729,3.432095117449,-0.03413242071,0,0,0,1.271430335575
2005/04/05,101711.5580794,91.07858917544,25.69772591217,3.114129320595,337.8,4.009186013140,3.396383801209,3.432450540152,-0.03606673894,0,0,0,0.612802211931
2005/04/06,101693.5581614,91.17554943622,25.85228061909,3.116958464881,342.3,3.880932670989,3.393983223961,3.432512817490,-0.03852959352,0,0,0,0.486949447028
2005/04/07,101675.2043954,91.27468797408,26.00596620049,3.120095124851,242.2,3.516711177874,3.390520405035,3.432211650535,-0.04169124549,0,0,0,0.126190772838
2005/04/08,101656.5078519,91.37678382877,26.15909253786,3.123654106359,205.6,2.910571909654,3.386045938482,3.431561933573,-0.04551599509,0,0,0,-0.47547402882
2005/04/09,101637.5456148,91.47798280372,26.31121916624,3.127676411496,193.5,2.910571909654,3.380656359772,3.430679567599,-0.05002320782,0,0,0,-0.47008445011
2005/04/10,101618.4218295,91.57590677764,26.46165377353,3.132256345073,197.5,3.088256758729,3.374521973448,3.429634066601,-0.05511209315,0,0,0,-0.28626521471
2005/04/11,101599.1877485,91.67059675263,26.60981000522,3.137254499979,199.5,2.371579297813,3.367731394521,3.428401923635,-0.06067052911,0,0,0,-0.99615209670
2005/04/12,101579.8331214,91.76229874123,26.75593316041,3.142744679978,335.7,1.811954176513,3.360331764955,3.426992940123,-0.06666117516,0,0,0,-1.54837758844
2005/04/13,101560.3509778,91.85084873508,26.90080949932,3.148837590717,314.4,3.501443842806,3.352284845417,3.425480416935,-0.07319557151,0,0,0,0.149158997389
