"Ozone (O3), lat=22.1600, lon=113.5651 [MACG]"
"Station: MACG"
"Time Period (UTC+8): 20100101-20171231"
"Time","Height","ppb","Source","Status","Details"
2010/01/01 00:00:00,110.0000,39.7200,"AQ_MASMG",0,0
2010/01/01 01:00:00,110.0000,41.8900,"AQ_MASMG",0,0
2010/01/01 02:00:00,110.0000,38.6700,"AQ_MASMG",0,0
2010/01/01 03:00:00,110.0000,15.8400,"AQ_MASMG",0,0
2010/01/01 04:00:00,110.0000,25.6800,"AQ_MASMG",0,0
2010/01/01 05:00:00,110.0000,32.8000,"AQ_MASMG",0,0
2010/01/01 06:00:00,110.0000,32.8800,"AQ_MASMG",0,0
2010/01/01 07:00:00,110.0000,25.0400,"AQ_MASMG",0,0
2010/01/01 08:00:00,110.0000,20.3900,"AQ_MASMG",0,0
2010/01/01 09:00:00,110.0000,14.9200,"AQ_MASMG",0,0
2010/01/01 10:00:00,110.0000,13.0300,"AQ_MASMG",0,0
2010/01/01 11:00:00,110.0000,9.7700,"AQ_MASMG",0,0
2010/01/01 12:00:00,110.0000,20.0200,"AQ_MASMG",0,0
2010/01/01 13:00:00,110.0000,11.6100,"AQ_MASMG",0,0
2010/01/01 14:00:00,110.0000,15.6200,"AQ_MASMG",0,0
2010/01/01 15:00:00,110.0000,16.1100,"AQ_MASMG",0,0
2010/01/01 16:00:00,110.0000,15.6200,"AQ_MASMG",0,0
2010/01/01 17:00:00,110.0000,14.0300,"AQ_MASMG",0,0
2010/01/01 18:00:00,110.0000,15.8800,"AQ_MASMG",0,0
2010/01/01 19:00:00,110.0000,13.1500,"AQ_MASMG",0,0
2010/01/01 20:00:00,110.0000,7.2300,"AQ_MASMG",0,0
2010/01/01 21:00:00,110.0000,19.5800,"AQ_MASMG",0,0
2010/01/01 22:00:00,110.0000,20.8100,"AQ_MASMG",0,0
2010/01/01 23:00:00,110.0000,29.7700,"AQ_MASMG",0,0
2010/01/02 00:00:00,110.0000,22.4700,"AQ_MASMG",0,0
2010/01/02 01:00:00,110.0000,5.2300,"AQ_MASMG",0,0
2010/01/02 02:00:00,110.0000,16.5900,"AQ_MASMG",0,0
2010/01/02 03:00:00,110.0000,11.6100,"AQ_MASMG",0,0
2010/01/02 04:00:00,110.0000,2.8800,"AQ_MASMG",0,0
2010/01/02 05:00:00,110.0000,0.3700,"AQ_MASMG",0,0
2010/01/02 06:00:00,110.0000,1.5600,"AQ_MASMG",0,0
2010/01/02 07:00:00,110.0000,0.6300,"AQ_MASMG",0,0
2010/01/02 08:00:00,110.0000,1.0800,"AQ_MASMG",0,0
2010/01/02 09:00:00,110.0000,0.7700,"AQ_MASMG",0,0
2010/01/02 10:00:00,110.0000,2.2700,"AQ_MASMG",0,0
2010/01/02 11:00:00,110.0000,4.6300,"AQ_MASMG",0,0
2010/01/02 12:00:00,110.0000,4.4600,"AQ_MASMG",0,0
2010/01/02 13:00:00,110.0000,7.0500,"AQ_MASMG",0,0
2010/01/02 14:00:00,110.0000,2.8300,"AQ_MASMG",0,0
2010/01/02 15:00:00,110.0000,1.0000,"AQ_MASMG",0,0
2010/01/02 16:00:00,110.0000,0.3500,"AQ_MASMG",0,0
2010/01/02 17:00:00,110.0000,0.0000,"AQ_MASMG",0,0
2010/01/02 18:00:00,110.0000,0.0000,"AQ_MASMG",0,0
2010/01/02 19:00:00,110.0000,0.4800,"AQ_MASMG",0,0
2010/01/02 20:00:00,110.0000,1.9500,"AQ_MASMG",0,0
2010/01/02 21:00:00,110.0000,1.8400,"AQ_MASMG",0,0
2010/01/02 22:00:00,110.0000,6.0500,"AQ_MASMG",0,0
2010/01/02 23:00:00,110.0000,6.0200,"AQ_MASMG",0,0
2010/01/03 00:00:00,110.0000,9.6300,"AQ_MASMG",0,0
2010/01/03 01:00:00,110.0000,14.8700,"AQ_MASMG",0,0
2010/01/03 02:00:00,110.0000,6.5800,"AQ_MASMG",0,0
2010/01/03 03:00:00,110.0000,9.0400,"AQ_MASMG",0,0
2010/01/03 04:00:00,110.0000,9.8300,"AQ_MASMG",0,0
2010/01/03 05:00:00,110.0000,13.8900,"AQ_MASMG",0,0
2010/01/03 06:00:00,110.0000,7.9700,"AQ_MASMG",0,0
2010/01/03 07:00:00,110.0000,0.9800,"AQ_MASMG",0,0
2010/01/03 08:00:00,110.0000,2.5800,"AQ_MASMG",0,0
2010/01/03 09:00:00,110.0000,3.7600,"AQ_MASMG",0,0
2010/01/03 10:00:00,110.0000,5.5100,"AQ_MASMG",0,0
2010/01/03 11:00:00,110.0000,8.7900,"AQ_MASMG",0,0
2010/01/03 12:00:00,110.0000,8.6400,"AQ_MASMG",0,0
2010/01/03 13:00:00,110.0000,10.2400,"AQ_MASMG",0,0
2010/01/03 14:00:00,110.0000,8.7200,"AQ_MASMG",0,0
2010/01/03 15:00:00,110.0000,10.5800,"AQ_MASMG",0,0
2010/01/03 16:00:00,110.0000,14.2700,"AQ_MASMG",0,0
2010/01/03 17:00:00,110.0000,13.1200,"AQ_MASMG",0,0
2010/01/03 18:00:00,110.0000,12.7600,"AQ_MASMG",0,0
2010/01/03 19:00:00,110.0000,8.3400,"AQ_MASMG",0,0
2010/01/03 20:00:00,110.0000,6.1200,"AQ_MASMG",0,0
2010/01/03 21:00:00,110.0000,6.2900,"AQ_MASMG",0,0
2010/01/03 22:00:00,110.0000,12.6700,"AQ_MASMG",0,0
2010/01/03 23:00:00,110.0000,20.7300,"AQ_MASMG",0,0
2010/01/04 00:00:00,110.0000,15.0500,"AQ_MASMG",0,0
2010/01/04 01:00:00,110.0000,6.2500,"AQ_MASMG",0,0
2010/01/04 02:00:00,110.0000,6.5600,"AQ_MASMG",0,0
2010/01/04 03:00:00,110.0000,7.5200,"AQ_MASMG",0,0
2010/01/04 04:00:00,110.0000,3.2600,"AQ_MASMG",0,0
2010/01/04 05:00:00,110.0000,6.1700,"AQ_MASMG",0,0
2010/01/04 06:00:00,110.0000,3.8300,"AQ_MASMG",0,0
2010/01/04 07:00:00,110.0000,4.4700,"AQ_MASMG",0,0
2010/01/04 08:00:00,110.0000,11.1600,"AQ_MASMG",0,0
2010/01/04 09:00:00,110.0000,12.4900,"AQ_MASMG",0,0
2010/01/04 10:00:00,110.0000,13.7000,"AQ_MASMG",0,0
2010/01/04 11:00:00,110.0000,16.6700,"AQ_MASMG",0,0
2010/01/04 12:00:00,110.0000,25.8200,"AQ_MASMG",0,0
2010/01/04 13:00:00,110.0000,34.7900,"AQ_MASMG",0,0
2010/01/04 14:00:00,110.0000,40.1700,"AQ_MASMG",0,0
2010/01/04 15:00:00,110.0000,49.1100,"AQ_MASMG",0,0
2010/01/04 16:00:00,110.0000,51.9800,"AQ_MASMG",0,0
2010/01/04 17:00:00,110.0000,51.0300,"AQ_MASMG",0,0
2010/01/04 18:00:00,110.0000,41.4000,"AQ_MASMG",0,0
2010/01/04 19:00:00,110.0000,39.7400,"AQ_MASMG",0,0
2010/01/04 20:00:00,110.0000,41.3600,"AQ_MASMG",0,0
2010/01/04 21:00:00,110.0000,41.7200,"AQ_MASMG",0,0
2010/01/04 22:00:00,110.0000,42.2300,"AQ_MASMG",0,0
2010/01/04 23:00:00,110.0000,39.1600,"AQ_MASMG",0,0
2010/01/05 00:00:00,110.0000,34.4800,"AQ_MASMG",0,0
2010/01/05 01:00:00,110.0000,39.1400,"AQ_MASMG",0,0
2010/01/05 02:00:00,110.0000,35.3900,"AQ_MASMG",0,0
2010/01/05 03:00:00,110.0000,36.0200,"AQ_MASMG",0,0
2010/01/05 04:00:00,110.0000,38.2000,"AQ_MASMG",0,0
2010/01/05 05:00:00,110.0000,36.5000,"AQ_MASMG",0,0
2010/01/05 06:00:00,110.0000,38.5200,"AQ_MASMG",0,0
2010/01/05 07:00:00,110.0000,37.7000,"AQ_MASMG",0,0
2010/01/05 08:00:00,110.0000,32.6200,"AQ_MASMG",0,0
2010/01/05 09:00:00,110.0000,38.0200,"AQ_MASMG",0,0
2010/01/05 10:00:00,110.0000,35.5200,"AQ_MASMG",0,0
2010/01/05 11:00:00,110.0000,37.1900,"AQ_MASMG",0,0
2010/01/05 12:00:00,110.0000,36.2200,"AQ_MASMG",0,0
2010/01/05 13:00:00,110.0000,32.5800,"AQ_MASMG",0,0
2010/01/05 14:00:00,110.0000,29.8400,"AQ_MASMG",0,0
2010/01/05 15:00:00,110.0000,33.0100,"AQ_MASMG",0,0
2010/01/05 16:00:00,110.0000,29.3800,"AQ_MASMG",0,0
2010/01/05 17:00:00,110.0000,27.2700,"AQ_MASMG",0,0
2010/01/05 18:00:00,110.0000,26.0500,"AQ_MASMG",0,0
2010/01/05 19:00:00,110.0000,26.9500,"AQ_MASMG",0,0
2010/01/05 20:00:00,110.0000,27.3800,"AQ_MASMG",0,0
2010/01/05 21:00:00,110.0000,25.4800,"AQ_MASMG",0,0
2010/01/05 22:00:00,110.0000,23.0400,"AQ_MASMG",0,0
2010/01/05 23:00:00,110.0000,14.3400,"AQ_MASMG",0,0
2010/01/06 00:00:00,110.0000,9.3400,"AQ_MASMG",0,0
2010/01/06 01:00:00,110.0000,5.5300,"AQ_MASMG",0,0
2010/01/06 02:00:00,110.0000,3.7000,"AQ_MASMG",0,0
2010/01/06 03:00:00,110.0000,3.0200,"AQ_MASMG",0,0
2010/01/06 04:00:00,110.0000,0.6600,"AQ_MASMG",0,0
2010/01/06 05:00:00,110.0000,2.5800,"AQ_MASMG",0,0
2010/01/06 06:00:00,110.0000,9.7600,"AQ_MASMG",0,0
2010/01/06 07:00:00,110.0000,10.2400,"AQ_MASMG",0,0
2010/01/06 08:00:00,110.0000,8.2200,"AQ_MASMG",0,0
2010/01/06 09:00:00,110.0000,6.8100,"AQ_MASMG",0,0
2010/01/06 10:00:00,110.0000,4.5900,"AQ_MASMG",0,0
2010/01/06 11:00:00,110.0000,2.8600,"AQ_MASMG",0,0
2010/01/06 12:00:00,110.0000,3.9600,"AQ_MASMG",0,0
2010/01/06 13:00:00,110.0000,1.2800,"AQ_MASMG",0,0
2010/01/06 14:00:00,110.0000,0.3500,"AQ_MASMG",0,0
2010/01/06 15:00:00,110.0000,0.0600,"AQ_MASMG",0,0
2010/01/06 16:00:00,110.0000,0.0000,"AQ_MASMG",0,0
2010/01/06 17:00:00,110.0000,0.0000,"AQ_MASMG",0,0
2010/01/06 18:00:00,110.0000,0.0000,"AQ_MASMG",0,0
2010/01/06 19:00:00,110.0000,0.0000,"AQ_MASMG",0,0
2010/01/06 20:00:00,110.0000,0.0000,"AQ_MASMG",0,0
2010/01/06 21:00:00,110.0000,0.0000,"AQ_MASMG",0,0
2010/01/06 22:00:00,110.0000,0.0000,"AQ_MASMG",0,0
2010/01/06 23:00:00,110.0000,0.0000,"AQ_MASMG",0,0
2010/01/07 00:00:00,110.0000,0.0000,"AQ_MASMG",0,0
2010/01/07 01:00:00,110.0000,0.0000,"AQ_MASMG",0,0
2010/01/07 02:00:00,110.0000,0.0000,"AQ_MASMG",0,0
2010/01/07 03:00:00,110.0000,0.0000,"AQ_MASMG",0,0
