station,intercept,pressure,humidity,temperature,wind speed,PBLH,RAD,rsquared,province
XCNAQ943,0,0,0,0,0,0,0,0,Sichuan
XCNAQ942,0,0,0,0,0,0,0,0,Sichuan
CN_1307A,0,0,0,0,0,0,0,0,Shandong
XCNAQ2286,0,0,0,0,0,0,0,0,Shandong
XCNAQ2287,-68.70177301,-13.5180469,-2.071745122,39.62574003,0.09964256,-0.78271647,-0.309942253,0.667010471,Shandong
CN_1311A,0,0,0,0,0,0,0,0,Shandong
XCNAQ2288,82.70711436,-28.96140403,-2.448652657,43.95332752,-0.215646329,-0.661889809,-0.335982674,0.613157622,Shandong
CN_1315A,0,0,0,0,0,0,0,0,Shandong
XCNAQ2289,0,0,0,0,0,0,0,0,Shandong
CN_1313A,0,0,0,0,0,0,0,0,Shandong
CN_1309A,414.8184911,-50.16714477,-1.918402642,28.76605358,-0.052965364,-0.515151827,-0.381843578,0.611385758,Shandong
CN_1310A,243.7869524,-36.179599,-1.957533413,30.75530474,-0.367222204,-0.744984073,-0.376915676,0.571507627,Shandong
CN_1312A,0,0,0,0,0,0,0,0,Shandong
XCNAQ2290,0,0,0,0,0,0,0,0,Shandong
XCNAQ2291,0,0,0,0,0,0,0,0,Shandong
XCNAQ2292,0,0,0,0,0,0,0,0,Shandong
XCNAQ2293,130.7669831,-31.36196308,-2.30856041,40.52050686,-0.245746477,-0.677254759,-0.338673486,0.508692627,Shandong
CN_1308A,0,0,0,0,0,0,0,0,Shandong
XCNAQ2294,0,0,0,0,0,0,0,0,Shandong
XCNAQ2295,0,0,0,0,0,0,0,0,Shandong
XCNAQ2300,0,0,0,0,0,0,0,0,Shandong
XCNAQ2301,0,0,0,0,0,0,0,0,Shandong
XCNAQ2296,0,0,0,0,0,0,0,0,Shandong
XCNAQ2297,0,0,0,0,0,0,0,0,Shandong
XCNAQ2298,0,0,0,0,0,0,0,0,Shandong
XCNAQ2299,-334.1071152,8.392033734,-1.940964117,42.12386642,-0.278451799,-0.8011384,-0.251283573,0.416061669,Shandong
CN_1314A,0,0,0,0,0,0,0,0,Shandong
XCNAQ092,-258.3058702,18.67909094,-0.580723758,8.493469116,0.024490302,-0.798931002,0.409044457,0.506615216,Liaoning
XCNAQ093,0,0,0,0,0,0,0,0,Liaoning
XCNAQ353,-319.3834978,16.50397894,-1.226435134,23.20365986,0.099399398,-0.871546199,0.322602819,0.525008134,Liaoning
XCNAQ094,-441.946993,22.50178472,-1.579553611,32.48932309,0.082364401,-0.99885972,0.284544812,0.516820178,Liaoning
XCNAQ095,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1170,-373.3513688,23.181768,-0.973781974,19.14252328,0.028460074,-0.514684676,0.174216655,0.554474842,Liaoning
XCNAQ090,-178.3463454,-2.448080325,-1.87511145,35.11351697,0.19565294,0.358476843,0.05038559,0.142988716,Liaoning
XCNAQ263,-109.8108785,-10.67657063,-2.347761941,39.31606725,0.226157632,0.131779963,0.392391087,0.212705374,Guangdong
XCNAQ262,-192.1495333,4.333890876,-1.425195883,24.42883842,0.034999137,0.00754132,0.321324218,0.16117946,Guangdong
XCNAQ264,-98.04908032,-9.15825667,-2.098166112,34.4252353,0.250403806,0.043367056,0.459220787,0.162285593,Guangdong
XCNAQ261,35.06317538,-19.39854676,-2.095409821,31.72675189,0.283953469,-0.054112327,0.527353407,0.201921494,Guangdong
XCNAQ265,0,0,0,0,0,0,0,0,Guangdong
XCNAQ1978,0,0,0,0,0,0,0,0,Anhui
XCNAQ1975,0,0,0,0,0,0,0,0,Anhui
XCNAQ1976,0,0,0,0,0,0,0,0,Anhui
XCNAQ134,0,0,0,0,0,0,0,0,Anhui
XCNAQ135,0,0,0,0,0,0,0,0,Anhui
XCNAQ1977,-385.3351982,1.656935443,-3.167884037,63.13410962,0.264031599,-0.28886551,-0.206480725,0.356007166,Anhui
XCNAQ136,-265.0439474,-16.12879535,-3.822967235,78.15979379,1.056716753,-0.934231298,-0.34707813,0.323649543,Anhui
XCNAQ133,0,0,0,0,0,0,0,0,Anhui
XCNAQ137,0,0,0,0,0,0,0,0,Anhui
XCNAQ2683,0,0,0,0,0,0,0,0,Henan
XCNAQ2682,0,0,0,0,0,0,0,0,Henan
XCNAQ814,0,0,0,0,0,0,0,0,Henan
XCNAQ812,0,0,0,0,0,0,0,0,Henan
XCNAQ813,0,0,0,0,0,0,0,0,Henan
XCNAQ2684,0,0,0,0,0,0,0,0,Henan
XCNAQ2685,0,0,0,0,0,0,0,0,Henan
XCNAQ2696,0,0,0,0,0,0,0,0,Henan
XCNAQ2697,0,0,0,0,0,0,0,0,Henan
XCNAQ2687,0,0,0,0,0,0,0,0,Henan
XCNAQ2686,0,0,0,0,0,0,0,0,Henan
XCNAQ2693,0,0,0,0,0,0,0,0,Henan
XCNAQ2692,0,0,0,0,0,0,0,0,Henan
XCNAQ2691,0,0,0,0,0,0,0,0,Henan
XCNAQ2690,0,0,0,0,0,0,0,0,Henan
XCNAQ2689,0,0,0,0,0,0,0,0,Henan
XCNAQ2688,0,0,0,0,0,0,0,0,Henan
XCNAQ2681,0,0,0,0,0,0,0,0,Henan
XCNAQ2680,0,0,0,0,0,0,0,0,Henan
XCNAQ2694,0,0,0,0,0,0,0,0,Henan
XCNAQ2695,0,0,0,0,0,0,0,0,Henan
XCNAQ648,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ645,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ647,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ646,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ786,0,0,0,0,0,0,0,0,Henan
XCNAQ785,0,0,0,0,0,0,0,0,Henan
XCNAQ2541,0,0,0,0,0,0,0,0,Henan
XCNAQ2540,0,0,0,0,0,0,0,0,Henan
XCNAQ2543,0,0,0,0,0,0,0,0,Henan
XCNAQ2542,0,0,0,0,0,0,0,0,Henan
XCNAQ787,0,0,0,0,0,0,0,0,Henan
XCNAQ2544,0,0,0,0,0,0,0,0,Henan
XCNAQ651,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ652,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ649,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ650,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ761,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ760,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2185,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2186,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ758,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ759,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2189,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2187,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2188,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ757,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ023,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2780,0,0,0,0,0,0,0,0,Hubei
XCNAQ833,0,0,0,0,0,0,0,0,Hubei
XCNAQ2774,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2775,0,0,0,0,0,0,0,0,Hubei
XCNAQ1235,0,0,0,0,0,0,0,0,Hubei
XCNAQ2776,0,0,0,0,0,0,0,0,Hubei
XCNAQ2777,0,0,0,0,0,0,0,0,Hubei
XCNAQ834,0,0,0,0,0,0,0,0,Hubei
XCNAQ2773,0,0,0,0,0,0,0,0,Hubei
XCNAQ2779,0,0,0,0,0,0,0,0,Hubei
XCNAQ2778,0,0,0,0,0,0,0,0,Hubei
XCNAQ1058,0,0,0,0,0,0,0,0,Qinghai
XCNAQ1991,0,0,0,0,0,0,0,0,Anhui
XCNAQ1106,0,0,0,0,0,0,0,0,Anhui
XCNAQ1990,0,0,0,0,0,0,0,0,Anhui
XCNAQ1993,0,0,0,0,0,0,0,0,Anhui
XCNAQ1992,0,0,0,0,0,0,0,0,Anhui
XCNAQ1107,0,0,0,0,0,0,0,0,Anhui
XCNAQ700,0,0,0,0,0,0,0,0,Anhui
XCNAQ2891,0,0,0,0,0,0,0,0,Anhui
XCNAQ819,0,0,0,0,0,0,0,0,Hubei
XCNAQ2719,0,0,0,0,0,0,0,0,Hubei
XCNAQ817,0,0,0,0,0,0,0,0,Hubei
XCNAQ815,0,0,0,0,0,0,0,0,Hubei
XCNAQ1306,0,0,0,0,0,0,0,0,Hubei
XCNAQ818,0,0,0,0,0,0,0,0,Hubei
XCNAQ2718,0,0,0,0,0,0,0,0,Hubei
XCNAQ816,0,0,0,0,0,0,0,0,Hubei
XCNAQ668,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ669,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ670,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ1230,0,0,0,0,0,0,0,0,Guizhou
XCNAQ979,0,0,0,0,0,0,0,0,Guizhou
XCNAQ980,0,0,0,0,0,0,0,0,Guizhou
XCNAQ981,0,0,0,0,0,0,0,0,Guizhou
XCNAQ977,0,0,0,0,0,0,0,0,Guizhou
XCNAQ978,0,0,0,0,0,0,0,0,Guizhou
XCNAQ220,-304.2210961,18.80116627,-0.797738692,15.89827203,0.515401011,-0.5827569,0.173041963,0.57120964,Hunan
XCNAQ117,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ115,-108.1540999,4.797666599,-0.608645512,9.598522756,0.239834636,-0.20240277,0.101580783,0.492195742,Heilongjiang
XCNAQ113,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ116,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ456,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ2138,0,0,0,0,0,0,0,0,Fujian
XCNAQ2139,0,0,0,0,0,0,0,0,Fujian
XCNAQ2137,0,0,0,0,0,0,0,0,Fujian
XCNAQ2142,0,0,0,0,0,0,0,0,Fujian
XCNAQ2141,0,0,0,0,0,0,0,0,Fujian
XCNAQ2140,0,0,0,0,0,0,0,0,Fujian
XCNAQ2135,0,0,0,0,0,0,0,0,Fujian
XCNAQ2136,0,0,0,0,0,0,0,0,Fujian
XCNAQ737,0,0,0,0,0,0,0,0,Fujian
XCNAQ738,0,0,0,0,0,0,0,0,Fujian
XCNAQ736,0,0,0,0,0,0,0,0,Fujian
XCNAQ735,0,0,0,0,0,0,0,0,Fujian
