station,intercept,pressure,humidity,temperature,wind speed,PBLH,RAD,rsquared,province
XCNAQ1194,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1120,-198.0418244,14.75731755,-0.466577684,5.725529364,0.388090448,-0.609161648,0.134571737,0.674018958,Liaoning
CN_1099A,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1195,0,0,0,0,0,0,0,0,Liaoning
CN_1098A,0,0,0,0,0,0,0,0,Liaoning
CN_1108A,-136.4152348,7.772267277,-0.634398008,9.182473325,0.237433165,-0.874248674,0.221348212,0.575373041,Liaoning
CN_1103A,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1566,0,0,0,0,0,0,0,0,Hebei
XCNAQ1557,0,0,0,0,0,0,0,0,Hebei
XCNAQ1551,0,0,0,0,0,0,0,0,Hebei
XCNAQ1572,0,0,0,0,0,0,0,0,Hebei
XCNAQ1561,0,0,0,0,0,0,0,0,Hebei
XCNAQ1569,0,0,0,0,0,0,0,0,Hebei
XCNAQ1554,0,0,0,0,0,0,0,0,Hebei
XCNAQ1560,415.7964693,-36.1771881,-0.440205223,1.141043603,0.058964427,-0.446442986,-0.176314053,0.569203316,Hebei
CN_1073A,507.1192901,-42.10915256,-0.328189402,-2.762087288,-0.003545426,-0.493422189,-0.135691128,0.523991342,Hebei
CN_1071A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1564,0,0,0,0,0,0,0,0,Hebei
XCNAQ1563,0,0,0,0,0,0,0,0,Hebei
XCNAQ1562,0,0,0,0,0,0,0,0,Hebei
XCNAQ1576,0,0,0,0,0,0,0,0,Hebei
XCNAQ1553,0,0,0,0,0,0,0,0,Hebei
XCNAQ1577,0,0,0,0,0,0,0,0,Hebei
XCNAQ1578,0,0,0,0,0,0,0,0,Hebei
XCNAQ1549,0,0,0,0,0,0,0,0,Hebei
XCNAQ1571,0,0,0,0,0,0,0,0,Hebei
XCNAQ1558,0,0,0,0,0,0,0,0,Hebei
XCNAQ1567,0,0,0,0,0,0,0,0,Hebei
XCNAQ1570,0,0,0,0,0,0,0,0,Hebei
XCNAQ1556,-inf,inf,-inf,inf,-inf,nan,-inf,nan,Hebei
CN_1072A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1559,0,0,0,0,0,0,0,0,Hebei
XCNAQ1568,0,0,0,0,0,0,0,0,Hebei
XCNAQ1555,0,0,0,0,0,0,0,0,Hebei
XCNAQ1552,0,0,0,0,0,0,0,0,Hebei
XCNAQ1565,0,0,0,0,0,0,0,0,Hebei
XCNAQ1575,0,0,0,0,0,0,0,0,Hebei
XCNAQ1550,0,0,0,0,0,0,0,0,Hebei
XCNAQ904,0,0,0,0,0,0,0,0,Guangxi
XCNAQ905,0,0,0,0,0,0,0,0,Guangxi
XCNAQ906,0,0,0,0,0,0,0,0,Guangxi
XCNAQ1145,0,0,0,0,0,0,0,0,Guangdong
XCNAQ415,0,0,0,0,0,0,0,0,Guangdong
XCNAQ416,0,0,0,0,0,0,0,0,Guangdong
XCNAQ417,0,0,0,0,0,0,0,0,Guangdong
XCNAQ1144,0,0,0,0,0,0,0,0,Guangdong
XCNAQ1146,-175.0456782,2.636253899,-1.793107042,24.95706796,-0.344666546,-0.285047151,0.091389266,0.66349276,Guangdong
XCNAQ145,0,0,0,0,0,0,0,0,Fujian
XCNAQ2077,0,0,0,0,0,0,0,0,Fujian
XCNAQ2078,0,0,0,0,0,0,0,0,Fujian
XCNAQ2093,0,0,0,0,0,0,0,0,Fujian
XCNAQ2096,0,0,0,0,0,0,0,0,Fujian
XCNAQ2098,0,0,0,0,0,0,0,0,Fujian
XCNAQ2099,0,0,0,0,0,0,0,0,Fujian
XCNAQ2082,0,0,0,0,0,0,0,0,Fujian
XCNAQ2083,0,0,0,0,0,0,0,0,Fujian
XCNAQ2084,0,0,0,0,0,0,0,0,Fujian
XCNAQ2091,0,0,0,0,0,0,0,0,Fujian
XCNAQ2090,0,0,0,0,0,0,0,0,Fujian
XCNAQ2081,0,0,0,0,0,0,0,0,Fujian
XCNAQ2080,0,0,0,0,0,0,0,0,Fujian
XCNAQ2094,0,0,0,0,0,0,0,0,Fujian
XCNAQ2095,0,0,0,0,0,0,0,0,Fujian
XCNAQ2097,0,0,0,0,0,0,0,0,Fujian
XCNAQ2087,0,0,0,0,0,0,0,0,Fujian
XCNAQ2086,0,0,0,0,0,0,0,0,Fujian
XCNAQ2079,81.79157802,-9.958209603,-1.062603968,5.75504421,-0.393848657,-0.146950942,0.033092101,0.708557678,Fujian
XCNAQ144,57.0486463,-7.391396105,-0.979149306,5.266621405,-0.376353016,-0.405990102,0.023445728,0.654509197,Fujian
XCNAQ143,0,0,0,0,0,0,0,0,Fujian
XCNAQ142,0,0,0,0,0,0,0,0,Fujian
XCNAQ2085,0,0,0,0,0,0,0,0,Fujian
XCNAQ2088,0,0,0,0,0,0,0,0,Fujian
XCNAQ2092,0,0,0,0,0,0,0,0,Fujian
XCNAQ2089,0,0,0,0,0,0,0,0,Fujian
XCNAQ2378,0,0,0,0,0,0,0,0,Shandong
XCNAQ2379,0,0,0,0,0,0,0,0,Shandong
XCNAQ2375,499.3234431,-43.15237026,-0.613468401,-0.213835359,-0.594075849,0.375574921,-0.613919836,0.733024716,Shandong
XCNAQ154,0,0,0,0,0,0,0,0,Shandong
XCNAQ2374,0,0,0,0,0,0,0,0,Shandong
XCNAQ2373,0,0,0,0,0,0,0,0,Shandong
XCNAQ2376,0,0,0,0,0,0,0,0,Shandong
XCNAQ2380,330.6781105,-33.02134314,-0.934132385,8.994360417,-0.66712185,0.081314088,-0.550082992,0.806203792,Shandong
XCNAQ156,0,0,0,0,0,0,0,0,Shandong
XCNAQ155,0,0,0,0,0,0,0,0,Shandong
XCNAQ2381,0,0,0,0,0,0,0,0,Shandong
XCNAQ2382,627.3611896,-59.82834065,-1.631136229,10.30757762,-0.141492962,0.16408384,-0.275025964,0.755165397,Shandong
CN_1206A,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1865,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1864,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1863,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1862,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1216,111.7381992,-16.56713266,-1.303651709,13.89129357,-0.030084121,-0.329553983,0.066919658,0.643203623,Jiangsu
CN_1209A,381.1471939,-51.42194047,-2.551373726,36.17466659,0.179108702,-0.077103083,-0.417932054,0.600192493,Jiangsu
CN_1207A,0,0,0,0,0,0,0,0,Jiangsu
CN_1208A,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ312,0,0,0,0,0,0,0,0,Sichuan
XCNAQ309,0,0,0,0,0,0,0,0,Sichuan
XCNAQ310,0,0,0,0,0,0,0,0,Sichuan
XCNAQ311,0,0,0,0,0,0,0,0,Sichuan
XCNAQ190,0,0,0,0,0,0,0,0,Henan
XCNAQ2511,0,0,0,0,0,0,0,0,Henan
XCNAQ2510,0,0,0,0,0,0,0,0,Henan
XCNAQ2513,0,0,0,0,0,0,0,0,Henan
XCNAQ2512,0,0,0,0,0,0,0,0,Henan
XCNAQ1243,0,0,0,0,0,0,0,0,Henan
XCNAQ2498,0,0,0,0,0,0,0,0,Henan
XCNAQ2497,0,0,0,0,0,0,0,0,Henan
XCNAQ2506,0,0,0,0,0,0,0,0,Henan
XCNAQ2507,0,0,0,0,0,0,0,0,Henan
XCNAQ2502,0,0,0,0,0,0,0,0,Henan
XCNAQ2503,0,0,0,0,0,0,0,0,Henan
XCNAQ188,0,0,0,0,0,0,0,0,Henan
XCNAQ187,0,0,0,0,0,0,0,0,Henan
XCNAQ186,0,0,0,0,0,0,0,0,Henan
XCNAQ2499,0,0,0,0,0,0,0,0,Henan
XCNAQ2514,0,0,0,0,0,0,0,0,Henan
XCNAQ2500,0,0,0,0,0,0,0,0,Henan
XCNAQ2501,0,0,0,0,0,0,0,0,Henan
XCNAQ2504,0,0,0,0,0,0,0,0,Henan
XCNAQ2505,0,0,0,0,0,0,0,0,Henan
XCNAQ189,0,0,0,0,0,0,0,0,Henan
XCNAQ2509,0,0,0,0,0,0,0,0,Henan
XCNAQ2508,0,0,0,0,0,0,0,0,Henan
XCNAQ191,466.626928,-39.46839258,-0.463134556,-1.414948462,-0.360586091,-0.263028896,-0.169241055,0.478395155,Henan
CN_1300A,0,0,0,0,0,0,0,0,Shandong
XCNAQ2285,0,0,0,0,0,0,0,0,Shandong
XCNAQ2284,0,0,0,0,0,0,0,0,Shandong
XCNAQ2279,0,0,0,0,0,0,0,0,Shandong
XCNAQ2273,0,0,0,0,0,0,0,0,Shandong
XCNAQ2274,392.7074617,-32.86862417,-0.382741096,-1.704787921,-0.350959468,-0.377412787,0.044703569,0.274097773,Shandong
CN_1305A,0,0,0,0,0,0,0,0,Shandong
XCNAQ2282,0,0,0,0,0,0,0,0,Shandong
XCNAQ2281,375.372653,-30.74259128,-0.30698836,-3.017223665,-0.186034846,-0.251920502,-0.085298878,0.406077637,Shandong
CN_1301A,0,0,0,0,0,0,0,0,Shandong
CN_1304A,0,0,0,0,0,0,0,0,Shandong
XCNAQ2276,478.8543506,-41.7858854,-0.509790386,1.128145304,-0.124039467,-0.252714096,-0.299077299,0.465043616,Shandong
CN_1302A,0,0,0,0,0,0,0,0,Shandong
XCNAQ2283,0,0,0,0,0,0,0,0,Shandong
XCNAQ2890,0,0,0,0,0,0,0,0,Shandong
XCNAQ2275,432.5494102,-36.76312399,-0.407431472,-1.007066621,-0.262719787,-0.093978638,-0.227059295,0.393082587,Shandong
CN_1303A,511.7204784,-37.05005379,0.063790085,-14.18633291,-0.243743257,-0.041993339,-0.033150079,0.371381037,Shandong
CN_1299A,0,0,0,0,0,0,0,0,Shandong
XCNAQ542,0,0,0,0,0,0,0,0,Shandong
XCNAQ519,0,0,0,0,0,0,0,0,Shandong
XCNAQ2278,-352.2694014,29.99278535,-0.150144061,2.590972766,0.252864124,-1.135602181,0.598603015,0.546631356,Shandong
CN_1306A,0,0,0,0,0,0,0,0,Shandong
XCNAQ2280,0,0,0,0,0,0,0,0,Shandong
XCNAQ2272,0,0,0,0,0,0,0,0,Shandong
XCNAQ2351,0,0,0,0,0,0,0,0,Shandong
XCNAQ2367,0,0,0,0,0,0,0,0,Shandong
XCNAQ2366,0,0,0,0,0,0,0,0,Shandong
XCNAQ2368,0,0,0,0,0,0,0,0,Shandong
XCNAQ2352,0,0,0,0,0,0,0,0,Shandong
XCNAQ2372,0,0,0,0,0,0,0,0,Shandong
XCNAQ2359,0,0,0,0,0,0,0,0,Shandong
XCNAQ2360,0,0,0,0,0,0,0,0,Shandong
XCNAQ2889,0,0,0,0,0,0,0,0,Shandong
XCNAQ2354,0,0,0,0,0,0,0,0,Shandong
XCNAQ2353,0,0,0,0,0,0,0,0,Shandong
XCNAQ2365,0,0,0,0,0,0,0,0,Shandong
XCNAQ2350,0,0,0,0,0,0,0,0,Shandong
XCNAQ2361,0,0,0,0,0,0,0,0,Shandong
XCNAQ2362,0,0,0,0,0,0,0,0,Shandong
XCNAQ2364,0,0,0,0,0,0,0,0,Shandong
XCNAQ2363,309.5746423,-36.04416096,-1.401735125,19.01063874,-0.721254295,-0.498533763,-0.292978343,0.709869839,Shandong
XCNAQ179,293.8518997,-33.12856703,-1.350945408,15.60747599,-0.955803544,-0.20707478,-0.29963452,0.672518139,Shandong
XCNAQ181,281.9998104,-33.30048886,-1.38969397,18.24506762,-0.826365951,-0.479362546,-0.19562783,0.675088913,Shandong
XCNAQ180,0,0,0,0,0,0,0,0,Shandong
XCNAQ2369,0,0,0,0,0,0,0,0,Shandong
XCNAQ2370,0,0,0,0,0,0,0,0,Shandong
XCNAQ2358,0,0,0,0,0,0,0,0,Shandong
XCNAQ2357,0,0,0,0,0,0,0,0,Shandong
XCNAQ2356,0,0,0,0,0,0,0,0,Shandong
XCNAQ1056,0,0,0,0,0,0,0,0,Qinghai
XCNAQ1282,0,0,0,0,0,0,0,0,Qinghai
XCNAQ1057,0,0,0,0,0,0,0,0,Qinghai
XCNAQ1059,0,0,0,0,0,0,0,0,Qinghai
XCNAQ2855,-614.9662763,59.60970747,0.034395188,-12.07325393,0.159291608,-0.353931027,0.62726819,0.716522165,Hainan
CN_1409A,0,0,0,0,0,0,0,0,Hainan
XCNAQ2856,0,0,0,0,0,0,0,0,Hainan
XCNAQ2857,0,0,0,0,0,0,0,0,Hainan
XCNAQ2863,0,0,0,0,0,0,0,0,Hainan
XCNAQ2866,0,0,0,0,0,0,0,0,Hainan
XCNAQ2847,0,0,0,0,0,0,0,0,Hainan
XCNAQ2846,0,0,0,0,0,0,0,0,Hainan
XCNAQ2870,0,0,0,0,0,0,0,0,Hainan
XCNAQ2851,0,0,0,0,0,0,0,0,Hainan
XCNAQ2852,0,0,0,0,0,0,0,0,Hainan
XCNAQ2859,0,0,0,0,0,0,0,0,Hainan
XCNAQ2858,0,0,0,0,0,0,0,0,Hainan
XCNAQ2860,0,0,0,0,0,0,0,0,Hainan
XCNAQ2853,0,0,0,0,0,0,0,0,Hainan
XCNAQ2854,0,0,0,0,0,0,0,0,Hainan
XCNAQ2865,-877.3342612,45.37490567,-3.428559807,60.24707642,0.021168431,0.182413064,-0.312271443,0.811006872,Hainan
CN_1410A,-830.3040399,40.35704631,-3.478787154,62.18926349,-0.065429715,0.259456795,-0.502056867,0.777365791,Hainan
CN_1412A,0,0,0,0,0,0,0,0,Hainan
XCNAQ2862,0,0,0,0,0,0,0,0,Hainan
XCNAQ2861,0,0,0,0,0,0,0,0,Hainan
XCNAQ2869,0,0,0,0,0,0,0,0,Hainan
XCNAQ2849,0,0,0,0,0,0,0,0,Hainan
XCNAQ2850,0,0,0,0,0,0,0,0,Hainan
XCNAQ2848,0,0,0,0,0,0,0,0,Hainan
XCNAQ2864,-826.3820652,45.50030516,-2.966785959,51.774099,-0.015039762,-0.115198784,-0.336409594,0.764729404,Hainan
CN_1411A,0,0,0,0,0,0,0,0,Hainan
XCNAQ2868,0,0,0,0,0,0,0,0,Hainan
XCNAQ2867,-685.8699472,34.54109858,-3.056145561,48.93352031,0.055973715,0.108042096,-0.343715219,0.814947314,Hainan
CN_1413A,0,0,0,0,0,0,0,0,Hainan
XCNAQ002,0,0,0,0,0,0,0,0,Beijing
XCNAQ1062,0,0,0,0,0,0,0,0,Qinghai
XCNAQ492,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ2874,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ493,466.1350633,-44.56337946,-0.937244639,8.398194732,-0.754437529,0.094620771,-0.488553873,0.562655609,Jiangsu
XCNAQ162,151.6614536,-21.38772479,-0.935730865,16.89681469,-0.137920845,0.059465276,-0.635697128,0.578452043,Shandong
XCNAQ157,0,0,0,0,0,0,0,0,Shandong
XCNAQ159,0,0,0,0,0,0,0,0,Shandong
XCNAQ2305,0,0,0,0,0,0,0,0,Shandong
XCNAQ2308,0,0,0,0,0,0,0,0,Shandong
XCNAQ2303,0,0,0,0,0,0,0,0,Shandong
XCNAQ2313,0,0,0,0,0,0,0,0,Shandong
XCNAQ2312,326.3980844,-27.9563292,-0.551611155,-0.588342747,-0.485741414,0.19245107,-0.314422877,0.649951519,Shandong
XCNAQ160,0,0,0,0,0,0,0,0,Shandong
XCNAQ2302,0,0,0,0,0,0,0,0,Shandong
XCNAQ161,0,0,0,0,0,0,0,0,Shandong
XCNAQ2310,0,0,0,0,0,0,0,0,Shandong
XCNAQ2307,0,0,0,0,0,0,0,0,Shandong
XCNAQ2311,269.894394,-27.72074523,-0.70772334,9.06093444,-0.441227975,-0.03314882,-0.381716456,0.642947862,Shandong
XCNAQ158,0,0,0,0,0,0,0,0,Shandong
XCNAQ2309,0,0,0,0,0,0,0,0,Shandong
XCNAQ2304,0,0,0,0,0,0,0,0,Shandong
XCNAQ2306,0,0,0,0,0,0,0,0,Shandong
XCNAQ1980,0,0,0,0,0,0,0,0,Anhui
XCNAQ1979,0,0,0,0,0,0,0,0,Anhui
XCNAQ688,0,0,0,0,0,0,0,0,Anhui
XCNAQ687,0,0,0,0,0,0,0,0,Anhui
XCNAQ689,0,0,0,0,0,0,0,0,Anhui
XCNAQ685,0,0,0,0,0,0,0,0,Anhui
XCNAQ1973,0,0,0,0,0,0,0,0,Anhui
XCNAQ681,0,0,0,0,0,0,0,0,Anhui
XCNAQ1974,0,0,0,0,0,0,0,0,Anhui
XCNAQ683,0,0,0,0,0,0,0,0,Anhui
XCNAQ682,0,0,0,0,0,0,0,0,Anhui
XCNAQ686,0,0,0,0,0,0,0,0,Anhui
XCNAQ1224,0,0,0,0,0,0,0,0,Anhui
XCNAQ684,491.1419301,-36.69246814,-0.324642118,-12.07567858,-0.116468392,0.503028855,-0.138063924,0.599072315,Anhui
CN_1211A,446.0694684,-53.88608608,-2.225576797,30.02600487,-0.246518745,0.011525835,-0.51968634,0.782993592,Jiangsu
CN_1212A,97.64615187,-22.48744908,-1.859216377,28.27660627,-0.452988793,-0.443850215,-0.173380443,0.778502378,Jiangsu
CN_1213A,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1846,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1848,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1845,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1844,203.7634638,-34.53581897,-2.212249811,33.57132196,0.039637241,-0.237187588,-0.370196804,0.782541905,Jiangsu
CN_1214A,308.8202385,-34.63805336,-1.491686723,15.31740271,-0.201861307,0.286691793,-0.377861143,0.772023331,Jiangsu
CN_1210A,-441.3234042,28.6789982,-1.3694085,19.01614272,-0.633504217,0.270290848,-0.222950291,0.753295953,Jiangsu
CN_1358A,-499.1175109,36.05947913,-1.041441324,14.70542538,-0.678727306,0.186818787,-0.400723651,0.768349969,Guangdong
CN_1359A,0,0,0,0,0,0,0,0,Guangdong
XCNAQ1296,0,0,0,0,0,0,0,0,Guangdong
XCNAQ259,-498.6659626,32.21915507,-1.34384491,21.62416389,-0.064507615,0.259484221,0.045274955,0.626702363,Hongkong
CN_1363A,0,0,0,0,0,0,0,0,Guangdong
XCNAQ555,0,0,0,0,0,0,0,0,Guangdong
XCNAQ549,-552.7993962,38.13342583,-1.227960143,19.34094782,-0.484934002,0.22281064,0.090185937,0.76303974,Guangdong
CN_1365A,0,0,0,0,0,0,0,0,Guangdong
XCNAQ553,0,0,0,0,0,0,0,0,Guangdong
XCNAQ548,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2814,-447.7492121,28.4112303,-1.479814802,20.67757354,-0.542110091,0.134080723,-0.132972676,0.722513202,Guangdong
CN_1357A,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2813,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2812,-459.5644701,29.38381676,-1.589883426,20.53572971,-0.581799558,0.016832314,0.224039846,0.690019295,Guangdong
CN_1360A,nan,nan,nan,nan,nan,nan,nan,nan,Guangdong
CN_1356A,-509.3969941,29.81586333,-1.835551272,28.33014535,-0.576611462,0.254171097,-0.226491579,0.781258213,Guangdong
CN_1364A,-582.6561398,36.9946234,-1.444706525,27.23928351,-0.462094932,0.123287373,-0.409867277,0.774453077,Guangdong
CN_1362A,-427.8171902,24.82252133,-1.546118162,24.54775957,-0.557971211,0.021567531,-0.119836166,0.788282248,Guangdong
CN_1366A,0,0,0,0,0,0,0,0,Guangdong
XCNAQ1295,-518.4564515,31.05551113,-1.562247383,27.78734851,-0.449408239,0.101965947,-0.247641939,0.737773629,Guangdong
CN_1361A,16.4759761,3.743120644,-0.274299923,-11.07497836,-0.149293223,0.353407122,0.84852617,0.54057405,Guangdong
XCNAQ418,0,0,0,0,0,0,0,0,Guangdong
XCNAQ419,0,0,0,0,0,0,0,0,Guangdong
XCNAQ1239,-344.7013171,31.33619454,-0.576556037,-3.72045152,-0.815653983,0.540162925,0.815602117,0.593445922,Guangdong
XCNAQ420,0,0,0,0,0,0,0,0,Guangdong
XCNAQ1147,0,0,0,0,0,0,0,0,Guangdong
XCNAQ1885,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1894,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1884,nan,nan,nan,nan,nan,nan,nan,nan,Zhejiang
CN_1243A,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1890,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1892,49.06142343,-11.89433658,-1.286918581,15.1537781,-0.753379466,0.07505758,-0.103562397,0.732824761,Zhejiang
CN_1245A,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1896,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1887,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1895,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1888,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1886,-30.48848245,-5.416775497,-1.283144155,16.20732934,-0.729788247,-0.112077376,-0.029623798,0.662424096,Zhejiang
CN_1242A,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1891,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1893,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1889,nan,nan,nan,nan,-inf,nan,-inf,nan,Zhejiang
CN_1244A,609.9627218,-45.12218428,0.139697175,-16.13647873,-0.386866519,0.602221869,-0.802909897,0.750612761,Zhejiang
XCNAQ338,0,0,0,0,0,0,0,0,Shaanxi
XCNAQ337,607.1829557,-48.68740603,-0.326787424,-8.126286334,-0.020403514,0.461893586,-0.868598767,0.7549068,Shaanxi
XCNAQ339,0,0,0,0,0,0,0,0,Shaanxi
XCNAQ2880,692.307582,-55.81086998,-0.343570762,-8.856090464,-0.185272614,0.662292419,-1.020967582,0.764763934,Shaanxi
XCNAQ374,0,0,0,0,0,0,0,0,Shaanxi
XCNAQ1909,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1208,0,0,0,0,0,0,0,0,Zhejiang
CN_1251A,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1209,0,0,0,0,0,0,0,0,Zhejiang
CN_1249A,261.6282527,-29.20717268,-1.620015592,12.47082431,-0.476745196,0.102169136,-0.014095772,0.679070629,Zhejiang
CN_1250A,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1911,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1908,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1907,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1910,-597.2248821,39.18327385,-1.432834885,25.77004768,-0.57607579,-0.411400661,0.08565711,0.714174325,Zhejiang
XCNAQ228,-528.5529579,30.2430504,-1.858899017,31.36682535,-0.547830396,-0.35079997,0.104911868,0.723361552,Hunan
XCNAQ226,-546.8528043,34.67316906,-1.512241963,25.81669499,-0.661166777,-0.227391213,0.033273336,0.710560916,Hunan
XCNAQ361,-576.3741491,32.84465718,-1.95663436,34.36807692,-0.637032699,-0.234645773,0.031667253,0.712833083,Hunan
XCNAQ227,-576.0771388,34.96578159,-1.800314775,30.17251988,-0.512096338,-0.365319831,0.170961895,0.75204553,Hunan
XCNAQ225,-645.9378039,39.19000452,-1.937109871,33.84133181,-0.591405296,-0.418661704,0.220919266,0.75968106,Hunan
XCNAQ229,nan,nan,inf,nan,nan,nan,nan,nan,Hunan
XCNAQ362,0,0,0,0,0,0,0,0,Hunan
XCNAQ882,0,0,0,0,0,0,0,0,Hunan
XCNAQ881,0,0,0,0,0,0,0,0,Hunan
XCNAQ880,0,0,0,0,0,0,0,0,Hunan
XCNAQ252,0,0,0,0,0,0,0,0,Guangdong
XCNAQ257,0,0,0,0,0,0,0,0,Guangdong
XCNAQ251,0,0,0,0,0,0,0,0,Guangdong
XCNAQ253,0,0,0,0,0,0,0,0,Guangdong
XCNAQ256,0,0,0,0,0,0,0,0,Guangdong
XCNAQ254,0,0,0,0,0,0,0,0,Guangdong
XCNAQ494,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ495,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ702,0,0,0,0,0,0,0,0,Anhui
XCNAQ1996,0,0,0,0,0,0,0,0,Anhui
XCNAQ1999,0,0,0,0,0,0,0,0,Anhui
XCNAQ1995,0,0,0,0,0,0,0,0,Anhui
XCNAQ1998,0,0,0,0,0,0,0,0,Anhui
XCNAQ1997,0,0,0,0,0,0,0,0,Anhui
XCNAQ1994,0,0,0,0,0,0,0,0,Anhui
XCNAQ703,0,0,0,0,0,0,0,0,Anhui
XCNAQ701,0,0,0,0,0,0,0,0,Anhui
XCNAQ404,0,0,0,0,0,0,0,0,Shandong
XCNAQ2895,0,0,0,0,0,0,0,0,Shandong
XCNAQ2451,172.9875327,-17.97752631,-0.612775246,6.615724301,-0.24497948,-0.299617685,-0.061402537,0.452378068,Shandong
XCNAQ405,0,0,0,0,0,0,0,0,Shandong
XCNAQ2444,0,0,0,0,0,0,0,0,Shandong
XCNAQ2443,0,0,0,0,0,0,0,0,Shandong
XCNAQ2448,0,0,0,0,0,0,0,0,Shandong
XCNAQ2447,0,0,0,0,0,0,0,0,Shandong
XCNAQ2454,0,0,0,0,0,0,0,0,Shandong
XCNAQ2450,0,0,0,0,0,0,0,0,Shandong
XCNAQ2449,0,0,0,0,0,0,0,0,Shandong
XCNAQ2442,0,0,0,0,0,0,0,0,Shandong
XCNAQ2440,0,0,0,0,0,0,0,0,Shandong
XCNAQ406,0,0,0,0,0,0,0,0,Shandong
XCNAQ2452,0,0,0,0,0,0,0,0,Shandong
XCNAQ2453,0,0,0,0,0,0,0,0,Shandong
XCNAQ2441,0,0,0,0,0,0,0,0,Shandong
XCNAQ2445,0,0,0,0,0,0,0,0,Shandong
XCNAQ2446,0,0,0,0,0,0,0,0,Shandong
XCNAQ799,0,0,0,0,0,0,0,0,Henan
XCNAQ2602,0,0,0,0,0,0,0,0,Shanxi
XCNAQ2601,0,0,0,0,0,0,0,0,Henan
XCNAQ802,0,0,0,0,0,0,0,0,Henan
XCNAQ801,0,0,0,0,0,0,0,0,Henan
XCNAQ800,0,0,0,0,0,0,0,0,Henan
XCNAQ2600,0,0,0,0,0,0,0,0,Henan
XCNAQ2599,0,0,0,0,0,0,0,0,Henan
XCNAQ2110,0,0,0,0,0,0,0,0,Fujian
XCNAQ567,0,0,0,0,0,0,0,0,Fujian
XCNAQ2113,0,0,0,0,0,0,0,0,Fujian
XCNAQ2111,0,0,0,0,0,0,0,0,Fujian
XCNAQ2101,0,0,0,0,0,0,0,0,Fujian
XCNAQ2112,0,0,0,0,0,0,0,0,Fujian
XCNAQ2104,0,0,0,0,0,0,0,0,Fujian
XCNAQ566,0,0,0,0,0,0,0,0,Fujian
XCNAQ2107,0,0,0,0,0,0,0,0,Fujian
XCNAQ2100,0,0,0,0,0,0,0,0,Fujian
XCNAQ2106,0,0,0,0,0,0,0,0,Fujian
XCNAQ2103,0,0,0,0,0,0,0,0,Fujian
XCNAQ565,0,0,0,0,0,0,0,0,Fujian
XCNAQ2102,0,0,0,0,0,0,0,0,Fujian
XCNAQ2108,0,0,0,0,0,0,0,0,Fujian
XCNAQ2109,0,0,0,0,0,0,0,0,Fujian
XCNAQ2105,0,0,0,0,0,0,0,0,Fujian
XCNAQ2337,413.115326,-40.60556436,-1.030208727,9.79290426,-0.58124205,-0.064403451,-0.42087893,0.712161714,Shandong
XCNAQ165,0,0,0,0,0,0,0,0,Shandong
XCNAQ2333,0,0,0,0,0,0,0,0,Shandong
XCNAQ1191,0,0,0,0,0,0,0,0,Shandong
XCNAQ2343,302.3227751,-31.99896823,-1.064237159,11.91659676,-0.565844763,-0.155432453,-0.399235954,0.81339346,Shandong
XCNAQ164,0,0,0,0,0,0,0,0,Shandong
XCNAQ528,0,0,0,0,0,0,0,0,Shandong
