station,intercept,pressure,humidity,temperature,wind speed,PBLH,RAD,rsquared,province
XCNAQ534,0,0,0,0,0,0,0,0,Xinjiang
XCNAQ535,0,0,0,0,0,0,0,0,Xinjiang
XCNAQ536,0,0,0,0,0,0,0,0,Xinjiang
XCNAQ1508,0,0,0,0,0,0,0,0,Hebei
XCNAQ1523,0,0,0,0,0,0,0,0,Beijing
XCNAQ1519,2.013994518,-3.732610419,-0.188856752,6.941883031,-0.217786413,0.209224788,0.671740869,0.889195835,Hebei
CN_1070A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1513,0,0,0,0,0,0,0,0,Hebei
XCNAQ1509,0,0,0,0,0,0,0,0,Hebei
XCNAQ1516,0,0,0,0,0,0,0,0,Tianjin
XCNAQ1515,0,0,0,0,0,0,0,0,Hebei
XCNAQ1517,107.5964485,-10.89401484,-0.200976435,2.609015225,-0.58636764,0.373660814,0.806887065,0.87348997,Hebei
CN_1068A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1511,0,0,0,0,0,0,0,0,Hebei
XCNAQ1520,0,0,0,0,0,0,0,0,Tianjin
XCNAQ1512,0,0,0,0,0,0,0,0,Hebei
XCNAQ1215,0,0,0,0,0,0,0,0,Hebei
CN_1069A,-32.29502626,0.088103669,-0.18862435,4.951273606,-0.641767273,0.383365423,0.839312073,0.909175635,Hebei
CN_1067A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1522,0,0,0,0,0,0,0,0,Hebei
XCNAQ1521,0,0,0,0,0,0,0,0,Hebei
XCNAQ1514,0,0,0,0,0,0,0,0,Hebei
XCNAQ1510,680.8028605,-54.48166312,0.382416421,-10.81656816,0.670183916,0.899839692,-0.214454684,0.838823856,Hebei
XCNAQ334,0,0,0,0,0,0,0,0,Shaanxi
XCNAQ336,0,0,0,0,0,0,0,0,Shaanxi
XCNAQ335,0,0,0,0,0,0,0,0,Shaanxi
XCNAQ373,0,0,0,0,0,0,0,0,Shaanxi
XCNAQ016,0,0,0,0,0,0,0,0,Beijing
XCNAQ015,0,0,0,0,0,0,0,0,Beijing
XCNAQ642,0,0,0,0,0,0,0,0,Jilin
XCNAQ643,0,0,0,0,0,0,0,0,Jilin
XCNAQ644,0,0,0,0,0,0,0,0,Jilin
XCNAQ089,0,0,0,0,0,0,0,0,Liaoning
XCNAQ198,0,0,0,0,0,0,0,0,Henan
XCNAQ2496,0,0,0,0,0,0,0,0,Henan
XCNAQ2495,0,0,0,0,0,0,0,0,Henan
XCNAQ460,0,0,0,0,0,0,0,0,Henan
XCNAQ2494,0,0,0,0,0,0,0,0,Henan
XCNAQ2491,0,0,0,0,0,0,0,0,Henan
XCNAQ2490,0,0,0,0,0,0,0,0,Henan
XCNAQ461,0,0,0,0,0,0,0,0,Henan
XCNAQ462,0,0,0,0,0,0,0,0,Henan
XCNAQ2493,0,0,0,0,0,0,0,0,Henan
XCNAQ2492,0,0,0,0,0,0,0,0,Henan
XCNAQ199,0,0,0,0,0,0,0,0,Henan
XCNAQ2489,0,0,0,0,0,0,0,0,Henan
XCNAQ1505,683.5524388,-44.46958624,1.460380683,-30.28265606,1.085116723,0.214289517,0.663189132,0.482158816,Hebei
CN_1060A,76.46284517,-9.114931171,-0.136593089,5.335557371,0.116197663,-0.284526553,0.449613651,0.608224666,Hebei
CN_1059A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1506,399.135688,-33.28650532,0.035647412,-3.176938694,-0.071158889,-0.032423269,0.47861092,0.712579741,Hebei
CN_1057A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1499,577.2473174,-46.89256717,0.222118594,-7.049155865,0.282961733,-0.150717555,0.512644707,0.71266784,Hebei
CN_1061A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1500,0,0,0,0,0,0,0,0,Neimenggu
XCNAQ1507,0,0,0,0,0,0,0,0,Hebei
CN_1058A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1271,0,0,0,0,0,0,0,0,Hebei
XCNAQ1502,0,0,0,0,0,0,0,0,Hebei
XCNAQ1504,0,0,0,0,0,0,0,0,Hebei
XCNAQ1497,0,0,0,0,0,0,0,0,Hebei
XCNAQ1501,0,0,0,0,0,0,0,0,Hebei
XCNAQ1503,0,0,0,0,0,0,0,0,Hebei
XCNAQ1498,0,0,0,0,0,0,0,0,Hebei
XCNAQ541,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ540,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ471,0,0,0,0,0,0,0,0,Hunan
XCNAQ472,0,0,0,0,0,0,0,0,Hunan
XCNAQ244,0,0,0,0,0,0,0,0,Hunan
XCNAQ242,0,0,0,0,0,0,0,0,Hunan
XCNAQ1040,0,0,0,0,0,0,0,0,Gansu
XCNAQ1041,-153.4491558,14.67341335,0.184134118,-3.021126956,0.214268736,0.386417091,0.783169109,0.804251352,Gansu
CN_1182A,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1834,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1831,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1833,0,0,0,0,0,0,0,0,Shandong
XCNAQ2894,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1832,-230.0277991,24.61727481,0.512141905,-9.517671852,0.18047656,0.435582029,0.845915171,0.797926998,Jiangsu
CN_1180A,-114.7095311,16.49152408,0.650012395,-13.15078611,0.244455905,0.379021882,0.815137901,0.822668707,Jiangsu
CN_1181A,-38.63789969,9.108466358,0.395653045,-11.95350868,0.1418314,0.442282989,0.997918748,0.951652717,Jiangsu
CN_1178A,0,0,0,0,0,0,0,0,Jiangsu
CN_1179A,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1198,0,0,0,0,0,0,0,0,Jiangsu
CN_1183A,-186.3515892,16.89566654,0.1483674,-1.501248645,0.226251554,-0.023948944,1.087712318,0.883470184,Jiangsu
CN_1177A,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1197,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1002,0,0,0,0,0,0,0,0,Yunnan
XCNAQ1003,0,0,0,0,0,0,0,0,Yunnan
XCNAQ2405,0,0,0,0,0,0,0,0,Shandong
XCNAQ2404,0,0,0,0,0,0,0,0,Shandong
XCNAQ2413,0,0,0,0,0,0,0,0,Shandong
XCNAQ2412,0,0,0,0,0,0,0,0,Shandong
XCNAQ1272,0,0,0,0,0,0,0,0,Shandong
XCNAQ421,0,0,0,0,0,0,0,0,Shandong
XCNAQ2398,0,0,0,0,0,0,0,0,Shandong
XCNAQ2396,0,0,0,0,0,0,0,0,Shandong
XCNAQ2418,0,0,0,0,0,0,0,0,Shandong
XCNAQ2409,0,0,0,0,0,0,0,0,Shandong
XCNAQ2400,0,0,0,0,0,0,0,0,Shandong
XCNAQ2401,0,0,0,0,0,0,0,0,Shandong
XCNAQ2403,0,0,0,0,0,0,0,0,Shandong
XCNAQ2402,0,0,0,0,0,0,0,0,Shandong
XCNAQ2408,0,0,0,0,0,0,0,0,Hebei
XCNAQ2410,0,0,0,0,0,0,0,0,Shandong
XCNAQ2411,0,0,0,0,0,0,0,0,Shandong
XCNAQ2397,0,0,0,0,0,0,0,0,Shandong
XCNAQ402,0,0,0,0,0,0,0,0,Shandong
XCNAQ2416,0,0,0,0,0,0,0,0,Shandong
XCNAQ2888,0,0,0,0,0,0,0,0,Shandong
XCNAQ2415,0,0,0,0,0,0,0,0,Shandong
XCNAQ2399,0,0,0,0,0,0,0,0,Shandong
XCNAQ2417,0,0,0,0,0,0,0,0,Shandong
XCNAQ403,0,0,0,0,0,0,0,0,Shandong
XCNAQ2407,0,0,0,0,0,0,0,0,Shandong
XCNAQ2406,0,0,0,0,0,0,0,0,Shandong
XCNAQ298,0,0,0,0,0,0,0,0,Sichuan
XCNAQ299,0,0,0,0,0,0,0,0,Sichuan
XCNAQ297,0,0,0,0,0,0,0,0,Sichuan
XCNAQ296,0,0,0,0,0,0,0,0,Sichuan
XCNAQ2903,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1687,0,0,0,0,0,0,0,0,Shanxi
XCNAQ590,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1700,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1701,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1691,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1694,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1682,0,0,0,0,0,0,0,0,Shanxi
XCNAQ589,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1699,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1702,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1689,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1683,0,0,0,0,0,0,0,0,Shanxi
XCNAQ588,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1688,0,0,0,0,0,0,0,0,Shanxi
XCNAQ2904,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1698,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1686,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1681,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1690,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1685,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1697,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1695,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1696,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1692,0,0,0,0,0,0,0,0,Shanxi
XCNAQ872,0,0,0,0,0,0,0,0,Hunan
XCNAQ874,0,0,0,0,0,0,0,0,Hunan
XCNAQ870,0,0,0,0,0,0,0,0,Hunan
XCNAQ871,0,0,0,0,0,0,0,0,Hunan
XCNAQ873,0,0,0,0,0,0,0,0,Hunan
XCNAQ1004,0,0,0,0,0,0,0,0,Yunnan
XCNAQ1005,0,0,0,0,0,0,0,0,Yunnan
XCNAQ2789,0,0,0,0,0,0,0,0,Hubei
XCNAQ2796,0,0,0,0,0,0,0,0,Hubei
XCNAQ2795,0,0,0,0,0,0,0,0,Hubei
XCNAQ2790,0,0,0,0,0,0,0,0,Hubei
XCNAQ2793,0,0,0,0,0,0,0,0,Hubei
XCNAQ843,0,0,0,0,0,0,0,0,Hubei
XCNAQ2791,0,0,0,0,0,0,0,0,Hubei
XCNAQ2794,0,0,0,0,0,0,0,0,Hubei
XCNAQ842,0,0,0,0,0,0,0,0,Hubei
XCNAQ2792,-238.7681841,4.511783262,-1.282857473,32.40949527,-0.389837106,0.137492372,-0.075445326,0.418726058,Hubei
CN_1393A,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2836,-363.9645287,21.20978662,-1.066159183,20.30753084,-0.364629027,0.309207404,0.325234879,0.600641178,Guangdong
CN_1396A,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2838,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2835,-311.2861267,17.23228146,-0.94130401,19.25079462,-0.41107917,0.148337022,0.494284191,0.441061493,Guangdong
CN_1395A,-299.4477031,12.88145445,-1.211273082,26.3770071,-0.565588426,-0.163268452,0.210512831,0.326164912,Guangdong
CN_1394A,-270.1511708,8.915435446,-1.35495816,28.91807008,-0.362347857,-0.060705274,0.297339482,0.361916191,Guangdong
CN_1392A,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2837,355.9569834,-54.22323281,-2.398586933,45.23635647,0.459585374,-0.235940639,0.331032204,0.552124056,Guangdong
CN_1433A,0,0,0,0,0,0,0,0,Sichuan
CN_1437A,258.8407058,-21.82624461,-0.236020293,-3.011156782,-0.737606425,0.603201056,1.451131659,0.877395626,Sichuan
CN_1432A,0,0,0,0,0,0,0,0,Sichuan
XCNAQ1166,0,0,0,0,0,0,0,0,Sichuan
XCNAQ1211,0,0,0,0,0,0,0,0,Sichuan
CN_1435A,177.8672038,-23.49785359,-0.981081496,14.28729592,-0.618854959,0.422136657,1.33152215,0.922633392,Sichuan
CN_1434A,-481.2533288,48.78983547,0.512184588,-12.90436236,0.570276285,1.915697237,0.305372085,0.217985202,Sichuan
CN_1438A,0,0,0,0,0,0,0,0,Sichuan
CN_1436A,189.3499904,-23.57340438,-0.708668227,13.08974197,-0.287909611,0.22956806,1.055781326,0.916047636,Sichuan
CN_1431A,0,0,0,0,0,0,0,0,Sichuan
XCNAQ1270,0,0,0,0,0,0,0,0,Sichuan
XCNAQ1234,-595.5649699,58.3206055,1.157089098,-12.56596458,-0.373863862,0.138525092,0.795772967,0.649605743,Jiangsu
CN_1184A,-102.7728171,24.82168303,1.649947762,-31.35211598,-0.251853396,0.506528136,0.74682147,0.812822645,Jiangsu
CN_1185A,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1290,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1856,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1859,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1857,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1858,0,0,0,0,0,0,0,0,Jiangsu
CN_1187A,-160.3330603,15.89323533,0.258605997,-3.866353367,-0.274594479,0.316513249,0.568097231,0.807253719,Jiangsu
CN_1186A,562.8123508,-43.11455806,0.213717038,-12.09792293,0.208244846,0.071831107,0.845757097,0.92497044,Jiangsu
CN_1063A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1444,0,0,0,0,0,0,0,0,Hebei
XCNAQ1442,0,0,0,0,0,0,0,0,Hebei
XCNAQ1453,0,0,0,0,0,0,0,0,Hebei
XCNAQ1452,0,0,0,0,0,0,0,0,Hebei
XCNAQ1449,0,0,0,0,0,0,0,0,Hebei
XCNAQ1456,0,0,0,0,0,0,0,0,Hebei
XCNAQ1458,0,0,0,0,0,0,0,0,Hebei
XCNAQ1450,0,0,0,0,0,0,0,0,Hebei
XCNAQ1447,424.3142032,-33.11417352,0.182119382,-7.928031803,0.423868323,0.160456334,0.707730947,0.816078491,Hebei
CN_1064A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1451,0,0,0,0,0,0,0,0,Hebei
XCNAQ1443,822.9282502,-63.05498163,0.210022455,-17.85883254,-0.140374281,0.233934108,0.894616933,0.781998555,Hebei
CN_1065A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1454,0,0,0,0,0,0,0,0,Hebei
XCNAQ1445,0,0,0,0,0,0,0,0,Hebei
XCNAQ1457,329.0178261,-26.1597703,-0.162368182,-5.332163066,0.148699444,-0.046047641,0.853338914,0.881428521,Hebei
CN_1066A,412.4620892,-32.5673858,-0.03227084,-7.060258459,-0.005567747,-0.010442116,0.952615551,0.930203544,Hebei
CN_1062A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1446,0,0,0,0,0,0,0,0,Hebei
XCNAQ1455,0,0,0,0,0,0,0,0,Hebei
XCNAQ2258,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2249,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2254,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ780,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2252,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2250,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2255,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2253,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ777,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2259,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ776,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ778,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2257,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ779,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2256,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2251,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ102,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1174,0,0,0,0,0,0,0,0,Liaoning
XCNAQ101,0,0,0,0,0,0,0,0,Liaoning
XCNAQ103,0,0,0,0,0,0,0,0,Liaoning
XCNAQ454,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1172,290.7765948,-25.29033456,0.099847684,-3.003038271,-0.158704952,0.341488491,1.075669388,0.721520257,Liaoning
CN_1456A,382.2567605,-32.82280344,0.175161371,-5.057306395,-0.277480677,0.627213649,1.292623172,0.728523007,Xizang
CN_1458A,441.1765338,-41.0549943,-0.030485997,0.953604967,-0.20916803,0.104610392,1.316617889,0.646900716,Xizang
CN_1460A,713.9558033,-55.03315013,0.209360603,-19.30251735,-0.223028792,-0.874823225,1.951754411,0.402806003,Xizang
CN_1457A,313.6920485,-25.32019163,0.062821378,-6.931487287,-0.206612583,-0.097610318,1.57636578,0.819744507,Xizang
CN_1461A,262.825068,-24.76454423,-0.314736331,1.216769154,-0.471145319,-0.404206878,1.428804762,0.693350417,Xizang
CN_1459A,0,0,0,0,0,0,0,0,Xizang
XCNAQ515,0,0,0,0,0,0,0,0,Shandong
XCNAQ516,0,0,0,0,0,0,0,0,Shandong
XCNAQ428,0,0,0,0,0,0,0,0,Guangdong
XCNAQ426,0,0,0,0,0,0,0,0,Guangdong
XCNAQ543,0,0,0,0,0,0,0,0,Guangdong
XCNAQ429,0,0,0,0,0,0,0,0,Guangdong
XCNAQ1148,0,0,0,0,0,0,0,0,Guangdong
XCNAQ427,0,0,0,0,0,0,0,0,Guangdong
XCNAQ1149,0,0,0,0,0,0,0,0,Guangdong
XCNAQ308,0,0,0,0,0,0,0,0,Sichuan
XCNAQ1109,0,0,0,0,0,0,0,0,Sichuan
XCNAQ306,0,0,0,0,0,0,0,0,Sichuan
XCNAQ304,0,0,0,0,0,0,0,0,Sichuan
XCNAQ305,0,0,0,0,0,0,0,0,Sichuan
XCNAQ996,0,0,0,0,0,0,0,0,Yunnan
XCNAQ997,0,0,0,0,0,0,0,0,Yunnan
XCNAQ517,0,0,0,0,0,0,0,0,Shandong
XCNAQ518,0,0,0,0,0,0,0,0,Shandong
XCNAQ2545,0,0,0,0,0,0,0,0,Henan
XCNAQ2546,0,0,0,0,0,0,0,0,Henan
XCNAQ2556,0,0,0,0,0,0,0,0,Henan
XCNAQ2557,0,0,0,0,0,0,0,0,Henan
XCNAQ2560,0,0,0,0,0,0,0,0,Henan
XCNAQ2550,0,0,0,0,0,0,0,0,Henan
XCNAQ2553,0,0,0,0,0,0,0,0,Henan
XCNAQ2562,0,0,0,0,0,0,0,0,Henan
XCNAQ1257,0,0,0,0,0,0,0,0,Henan
XCNAQ2551,0,0,0,0,0,0,0,0,Henan
XCNAQ2552,0,0,0,0,0,0,0,0,Henan
XCNAQ790,0,0,0,0,0,0,0,0,Henan
XCNAQ2886,0,0,0,0,0,0,0,0,Henan
XCNAQ2547,0,0,0,0,0,0,0,0,Henan
XCNAQ2559,0,0,0,0,0,0,0,0,Henan
XCNAQ791,0,0,0,0,0,0,0,0,Henan
XCNAQ789,0,0,0,0,0,0,0,0,Henan
XCNAQ788,0,0,0,0,0,0,0,0,Henan
XCNAQ2548,0,0,0,0,0,0,0,0,Henan
XCNAQ2549,0,0,0,0,0,0,0,0,Henan
XCNAQ2561,0,0,0,0,0,0,0,0,Henan
XCNAQ2558,0,0,0,0,0,0,0,0,Henan
XCNAQ2555,0,0,0,0,0,0,0,0,Henan
XCNAQ2554,0,0,0,0,0,0,0,0,Henan
XCNAQ2184,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ752,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ755,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ756,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ754,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ753,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ104,71.03851058,15.72625998,2.138227073,-43.18206098,-0.743389463,0.490618544,1.014548532,0.785700306,Liaoning
CN_1192A,56.21591078,8.60952631,1.361900108,-26.78494288,-0.183971372,0.520023661,0.826212717,0.856751244,Jiangsu
CN_1195A,-172.5810444,25.04241808,1.037732181,-19.99070252,-0.434985833,0.381194402,0.994430861,0.903488226,Jiangsu
CN_1193A,0,0,0,0,0,0,0,0,Jiangsu
CN_1190A,11.85977306,13.83767096,1.307843051,-29.54098448,-0.845617322,0.543056622,0.930239348,0.829969684,Jiangsu
CN_1191A,-314.3640598,52.40382803,2.556012977,-49.51284889,-1.286118054,0.409717122,1.497912976,0.826229212,Jiangsu
CN_1194A,5.639762702,17.72872075,1.574441857,-36.39598761,-0.681028801,0.722428693,0.968679904,0.83989493,Jiangsu
CN_1188A,-191.4683596,28.12122088,1.136649493,-22.74514208,-0.463517821,0.243382342,1.09509008,0.866640532,Jiangsu
CN_1189A,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1012,0,0,0,0,0,0,0,0,Xizang
XCNAQ1013,0,0,0,0,0,0,0,0,Xizang
XCNAQ2388,-314.4760327,33.61707999,0.699084488,-12.47005601,-0.240677028,0.22047551,0.931902009,0.933859132,Shandong
XCNAQ184,0,0,0,0,0,0,0,0,Shandong
XCNAQ2386,0,0,0,0,0,0,0,0,Shandong
XCNAQ183,-197.0311297,25.38726356,0.864316141,-16.48380874,-0.065994272,0.334992319,0.908668318,0.927597797,Shandong
XCNAQ182,0,0,0,0,0,0,0,0,Shandong
XCNAQ2385,0,0,0,0,0,0,0,0,Shandong
XCNAQ2387,0,0,0,0,0,0,0,0,Shandong
XCNAQ490,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ491,348.1787131,-3.219181161,2.465753546,-55.61623932,0.134542144,1.152160379,2.087699312,0.454658418,Jiangsu
CN_1453A,133.4239752,-9.209251428,0.059011396,-6.528386075,0.021594719,0.317723975,1.879255195,0.841787371,Yunnan
CN_1449A,289.5244138,-26.27931162,-0.454631798,0.156793613,0.170851778,0.773121679,0.47090227,0.765559591,Yunnan
CN_1450A,0,0,0,0,0,0,0,0,Yunnan
XCNAQ1297,205.0523025,-17.17982789,-0.337179892,-3.695183996,-0.287907133,0.505804084,1.718972746,0.821273325,Yunnan
CN_1455A,11.7474167,1.999077415,-0.198979182,-7.560212381,-0.255706322,0.850819752,1.160715898,0.69365824,Yunnan
CN_1451A,333.3423033,-23.02814236,0.334382329,-14.21855193,0.095739915,0.411767452,1.891851726,0.751315768,Yunnan
CN_1454A,464.956087,-29.26815054,0.90234994,-24.80805887,0.101848409,0.745459317,1.724017094,0.725576491,Yunnan
CN_1452A,0,0,0,0,0,0,0,0,Yunnan
XCNAQ1076,0,0,0,0,0,0,0,0,Xinjiang
XCNAQ1077,0,0,0,0,0,0,0,0,Xinjiang
XCNAQ1078,0,0,0,0,0,0,0,0,Xinjiang
XCNAQ1009,0,0,0,0,0,0,0,0,Xizang
XCNAQ1008,0,0,0,0,0,0,0,0,Xizang
XCNAQ985,0,0,0,0,0,0,0,0,Yunnan
XCNAQ984,0,0,0,0,0,0,0,0,Yunnan
XCNAQ1662,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1648,0,0,0,0,0,0,0,0,Shanxi
XCNAQ581,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1647,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1644,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1657,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1651,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1659,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1656,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1649,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1646,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1658,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1221,0,0,0,0,0,0,0,0,Shanxi
XCNAQ582,0,0,0,0,0,0,0,0,Shanxi
XCNAQ580,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1645,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1653,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1655,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1661,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1650,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1660,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1654,0,0,0,0,0,0,0,0,Shanxi
XCNAQ579,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1652,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1626,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1633,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1631,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1624,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1632,0,0,0,0,0,0,0,0,Shanxi
XCNAQ570,0,0,0,0,0,0,0,0,Shanxi
XCNAQ571,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1628,0,0,0,0,0,0,0,0,Shanxi
XCNAQ572,0,0,0,0,0,0,0,0,Shanxi
XCNAQ569,0,0,0,0,0,0,0,0,Shanxi
XCNAQ573,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1630,0,0,0,0,0,0,0,0,Shanxi
XCNAQ568,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1623,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1098,0,0,0,0,0,0,0,0,Yunnan
XCNAQ1099,0,0,0,0,0,0,0,0,Yunnan
XCNAQ2164,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2165,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ744,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ745,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2163,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ742,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ743,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ746,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ476,0,0,0,0,0,0,0,0,Yunnan
XCNAQ322,0,0,0,0,0,0,0,0,Yunnan
XCNAQ1634,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1638,0,0,0,0,0,0,0,0,Shanxi
XCNAQ576,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1641,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1639,0,0,0,0,0,0,0,0,Shanxi
XCNAQ578,0,0,0,0,0,0,0,0,Shanxi
XCNAQ577,0,0,0,0,0,0,0,0,Shanxi
XCNAQ574,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1640,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1635,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1637,0,0,0,0,0,0,0,0,Shanxi
XCNAQ575,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1642,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1643,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1636,0,0,0,0,0,0,0,0,Shanxi
XCNAQ105,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1108,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1162,0,0,0,0,0,0,0,0,Liaoning
XCNAQ628,0,0,0,0,0,0,0,0,Liaoning
XCNAQ626,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1161,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1160,0,0,0,0,0,0,0,0,Liaoning
XCNAQ627,0,0,0,0,0,0,0,0,Liaoning
XCNAQ099,0,0,0,0,0,0,0,0,Liaoning
XCNAQ098,0,0,0,0,0,0,0,0,Liaoning
XCNAQ453,0,0,0,0,0,0,0,0,Liaoning
XCNAQ097,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1175,0,0,0,0,0,0,0,0,Liaoning
XCNAQ096,0,0,0,0,0,0,0,0,Liaoning
XCNAQ908,0,0,0,0,0,0,0,0,Guangxi
