2004/06/30,47.8804495,24.9253497,51.8828231
2004/07/01,47.8789930,24.9270513,51.8800578
2004/07/02,47.8774436,24.9286164,51.8771257
2004/07/03,47.8758051,24.9300458,51.8740290
2004/07/04,47.8740821,24.9313422,51.8707703
2004/07/05,47.8722754,24.9325038,51.8673525
2004/07/06,47.8703826,24.9335338,51.8637772
2004/07/07,47.8684042,24.9344311,51.8600468
2004/07/08,47.8663439,24.9351977,51.8561599
2004/07/09,47.8641962,24.9358300,51.8521146
2004/07/10,47.8619590,24.9363270,51.8479115
2004/07/11,47.8596305,24.9366870,51.8435505
2004/07/12,47.8572100,24.9369098,51.8390318
2004/07/13,47.8546969,24.9369955,51.8343551
2004/07/14,47.8520906,24.9369455,51.8295189
2004/07/15,47.8493891,24.9367579,51.8245232
2004/07/16,47.8465925,24.9364303,51.8193690
2004/07/17,47.8437004,24.9359602,51.8140569
2004/07/18,47.8407120,24.9353478,51.8085871
2004/07/19,47.8376262,24.9345928,51.8029572
2004/07/20,47.8344417,24.9336946,51.7971659
2004/07/21,47.8311530,24.9326515,51.7912106
2004/07/22,47.8277556,24.9314627,51.7850900
2004/07/23,47.8242471,24.9301288,51.7788028
2004/07/24,47.8206258,24.9286503,51.7723480
2004/07/25,47.8168890,24.9270271,51.7657250
2004/07/26,47.8130319,24.9252570,51.7589321
2004/07/27,47.8090552,24.9233399,51.7519686
2004/07/28,47.8049595,24.9212766,51.7448345
2004/07/29,47.8007458,24.9190648,51.7375296
2004/07/30,47.7964151,24.9167043,51.7300534
2004/07/31,47.7919690,24.9141953,51.7224056
2004/08/01,47.7874146,24.9115391,51.7145855
2004/08/02,47.7827509,24.9087335,51.7065948
2004/08/03,47.7779795,24.9057782,51.6984358
2004/08/04,47.7731016,24.9026751,51.6901091
2004/08/05,47.7681175,24.8994252,51.6816141
2004/08/06,47.7630277,24.8960285,51.6729503
2004/08/07,47.7578282,24.8924845,51.6641170
2004/08/08,47.7525195,24.8887928,51.6551135
2004/08/09,47.7471028,24.8849538,51.6459391
2004/08/10,47.7415783,24.8809699,51.6365936
2004/08/11,47.7359466,24.8768423,51.6270781
2004/08/12,47.7302100,24.8725713,51.6173948
2004/08/13,47.7243704,24.8681554,51.6075467
2004/08/14,47.7184353,24.8636020,51.5975360
